N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
0.9363849431214578,-0.48759615825066943,0.42518378983086585,0.4045921314069238,0.7550121786829619,1.8569154919572783
0.9363849431214578,-0.35144825598959306,0.42518378983086585,0.4045921314069238,0.7438671408006572,1.8492026510353554
0.9363849431214578,-0.24956200362554593,0.42518378983086585,0.4045921314069238,0.7348757331750476,1.8401705557940111
0.9363849431214578,-0.04569137958982883,0.42518378983086585,0.4045921314069238,0.7254684354809157,1.8236710796675208
0.9363849431214578,0.0851611200739601,0.42518378983086585,0.4045921314069238,0.7112678002705246,1.808821168761596
0.9363849431214578,0.25034272413108316,0.42518378983086585,0.4045921314069238,0.6934206090532518,1.8036006979924808
0.9363849431214578,0.3265330643493792,0.42518378983086585,0.4045921314069238,0.6770890268819865,1.8089696856549229
0.9363849431214578,0.3690209674287692,0.42518378983086585,0.4045921314069238,0.7023414143524332,1.2327932241345068
0.9363849431214578,0.35396670027361843,0.42518378983086585,0.4045921314069238,0.7010816796125325,1.2206228203599847
0.9363849431214578,0.39979892686232804,0.42518378983086585,0.4045921314069238,0.6966980843656455,1.2178308387310601
0.9363849431214578,0.43442266317355205,0.42518378983086585,0.4045921314069238,0.6941516253074295,1.2125569942659251
-0.5826137967564275,0.3610402009947614,0.42518378983086585,0.4045921314069238,0.7746302931835497,1.2345201866210918
-0.5826137967564275,0.4050363256100198,0.42518378983086585,0.4045921314069238,0.7587760287329057,1.212105892312962
-0.9296442143027875,-0.46249687582019766,0.42518378983086585,0.4045921314069238,-0.5902568386858532,-0.6321289516664896
-0.9296442143027875,-0.45947419092083697,0.42518378983086585,0.4045921314069238,-0.5608100660869497,-0.6378299284693872
-0.9296442143027875,-0.45346985304382237,0.42518378983086585,0.4045921314069238,-0.5532885544136324,-0.6398909641933119
-0.9296442143027875,-0.4469013870818766,0.42518378983086585,0.4045921314069238,-0.510408555186017,-0.6453519249876812
-0.9296442143027875,-0.44103359303285355,0.42518378983086585,0.4045921314069238,-0.49182152356557657,-0.650058983081095
-0.9296442143027875,-0.4260767908399315,0.42518378983086585,0.4045921314069238,-0.5282383223536761,-0.6503682381956045
-0.9296442143027875,-0.4204156911868061,0.42518378983086585,0.4045921314069238,-0.5485808683012517,-0.652153918642959
-0.9296442143027875,-0.417603682079633,0.42518378983086585,0.4045921314069238,-0.5890877714516255,-0.6551910855496449
-0.9296442143027875,-0.4092408523921337,-0.05116460603340915,0.4045921314069238,-0.6630707282153161,-0.6593508485175426
-0.9296442143027875,-0.40020556542514685,-0.02171022761109806,0.4045921314069238,-0.7974819645105743,-0.6633043611867693
-0.9296442143027875,-0.3387214803344571,-0.11223491319549557,0.4045921314069238,-1.103564028091451,-0.678058727066749
-0.9296442143027875,-0.3120152759851711,-0.1554070527737902,0.4045921314069238,-1.4524658353519975,-0.6675400597922962
-0.9296442143027875,-0.30730669412535294,-0.1554070527737902,0.4045921314069238,-1.5460474196977776,-0.6677639750018615
-0.9296442143027875,-0.30263555625646726,-0.1554070527737902,0.4045921314069238,-1.6336994558837763,-0.6662902278406494
-0.9296442143027875,-0.3003138895180633,0.42518378983086585,0.4045921314069238,-1.6960653398888115,-0.6646896979904371
-0.9296442143027875,-0.30035081594871804,0.42518378983086585,0.4045921314069238,-1.753791451168199,-0.6638032518935578
-0.9296442143027875,-0.2909715025627244,0.42518378983086585,0.4045921314069238,-1.8046297941205665,-0.6618449896174079
-0.9296442143027875,-0.2909715025627244,0.42518378983086585,0.4045921314069238,-2.3261729178534605,-0.4987286347729103
-0.9296442143027875,-0.283707281843945,0.42518378983086585,0.4045921314069238,-2.3566579627152437,-0.5029454587946675
-0.9296442143027875,-0.2836028593303448,0.42518378983086585,0.4045921314069238,-2.3952499441581874,-0.5072594806557803
-0.9296442143027875,-0.28816689146862723,0.42518378983086585,0.4045921314069238,-2.434564276317478,-0.5114524767225984
-0.9296442143027875,-0.29043765187956344,0.42518378983086585,0.4045921314069238,-2.46891051246371,-0.5155036991409332
-0.9296442143027875,-0.2999278404703214,0.42518378983086585,0.4045921314069238,-2.5032566183453926,-0.5193068700456345
-0.9296442143027875,-0.312113772833262,0.42518378983086585,0.4045921314069238,-2.534140524142032,-0.5226563427131522
-0.9296442143027875,-0.30965627647340227,0.42518378983086585,0.4045921314069238,-2.4931049511710954,-0.5271805220323661
