fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7
159666,159666,0.6486653300057,10433,0,False,0.2568994691324827,1.98180179441734,-0.8632678154570012,0.1414022640519268,-0.010145506205579646,-1.1126719128714873,-0.2584362436426526
159743,159743,0.393243998989338,10434,2,True,-1.7363512876588791,-1.0164330580160708,-0.7088701467838854,-0.8072489406541794,-0.49882227349539837,0.06222467328485755,-0.21967997773725723
159744,159744,0.393136844858974,10435,2,True,-1.7369805131811415,-1.0202666326282266,-0.7099788386693904,-0.8052721476705569,-0.4985216141956183,0.06222170096360654,-0.2196405233352835
159745,159745,0.394489451255157,10436,2,True,-1.744363027150048,-1.0226522105927756,-0.71445712173881,-0.798057622616133,-0.4927051469120477,0.061713190117666246,-0.20992060800923332
159746,159746,0.394431525480907,10437,2,True,-1.7446889308419298,-1.0244433714796768,-0.7150099568743893,-0.7972898746643994,-0.49254290155596564,0.06170600530275937,-0.20988430887650805
159763,159763,0.518475671358097,10438,0,False,-0.9392824486408881,-0.44399247740466796,-1.8882354439806905,-0.22581174116988603,-0.26580033229710687,-1.4448002246723042,-0.09185938123945861
159764,159764,0.607566383987834,10439,0,False,-0.49403229629532,1.7301472171094454,-0.9969991785736688,-0.6156697435714379,-0.5691150958697614,-1.5203554068036838,-0.20023056874598844
159765,159765,0.550220234885132,10440,0,False,-1.409848051493471,1.4576669105510525,0.09555676761946887,-0.7181495301037292,-0.5985493945950515,0.06993865804595775,-0.23482890095166215
159766,159766,0.539668635165201,10441,0,False,-1.5443521445824657,0.3052905535148609,-0.19076127896207834,0.016464786736615288,-0.5483299726876036,0.07749344129721458,-0.25142984355588116
159767,159767,0.540164246157641,10442,0,False,-1.5449854120071114,0.3126692967931551,-0.1896572771956312,0.012585968843213767,-0.5474199619729608,0.07712366595280613,-0.2537952275663342
159819,159819,0.356858326034012,10443,0,False,-1.0711124341368308,-0.7026110850046242,-0.16638195304327205,0.13596284941501444,-0.9939348434596597,0.1987086620935999,0.49185938411485153
159820,159820,0.512189109427946,10444,0,False,-1.600704583028833,-0.03978312200668288,-0.3162389084192608,-0.042044074473384985,-0.5275486488968214,0.07808523314480996,-0.16553705939131597
160017,160017,0.391152769305033,10445,3,True,-1.1490142042335492,-0.5478254344578908,0.2094503616771728,0.2990274764823302,0.8306863312529366,-0.046960955858186645,-0.10347314288201505
160018,160018,0.400715092390692,10446,3,True,-1.1908205770101206,-0.5226389780920767,0.19179285221216863,0.32678412844366056,0.8656785372819675,-0.04994316201491834,-0.03322696202394334
160019,160019,0.399922168880246,10447,3,True,-1.1887306926488406,-0.5265665445897721,0.1921140869116704,0.3282828682772191,0.863762945240927,-0.049386601269281384,-0.029555617234007178
160020,160020,0.399221698491026,10448,3,True,-1.1875198305619312,-0.5310312271191301,0.19184997343877655,0.3301326794275,0.8625305608047552,-0.048991947752588624,-0.02689978962012852
160021,160021,0.260897346743299,10449,4,True,-1.8633801275399686,-1.651272381326778,-0.6746506509635192,-1.5595942355204522,1.284777653936155,-0.1412476484469365,0.23320268635245311
160046,160046,0.317200447014993,10450,0,False,0.33476738873177825,-0.8360134069708072,-1.3757782736943254,-0.2504808359011276,0.4477606982090126,-1.5307550292473282,0.44538915201101925
160075,160075,0.411828982661961,10451,0,False,-1.196807621480264,-0.021840198024632114,0.08461616260381684,-0.2103360177559973,-0.010596402523081663,0.025003117847798566,-0.3922130019378256
160076,160076,0.413412776877695,10452,0,False,-1.2039817876795216,-0.029484716301059394,0.07970012721160621,-0.1958531075266356,-0.005119464161988192,0.024707351721857382,-0.3823680040239996
160077,160077,0.414348064793024,10453,0,False,-1.2017184945013533,0.05813649732576412,0.09522216746692765,-0.26271630901879683,-0.0029767040931934136,0.023591279545017982,-0.36442591966374244
160109,160109,0.59198971290147,10454,0,False,-0.07888595801952727,1.032585524181987,-1.181557893323574,-0.007151579695100359,-0.5402731860830087,1.114455907142936,0.11272137423197034
160110,160110,0.598909663047516,10455,0,False,0.048449476033445724,1.0513896236483473,-1.347338818568571,0.012991131628488979,-0.5330578935848646,0.8839783295063599,0.11955881303069942
160111,160111,0.582075142709328,10456,0,False,-0.10672015174880498,0.9663107030605164,-1.1747674531910803,0.0070819776568822644,-0.5360749922776858,1.1741471165625355,0.1066962555243476
160112,160112,0.581090180632226,10457,0,False,-0.11681830323036958,0.9628618280859331,-1.1609362692329521,0.0013938947526019006,-0.5409124489289349,1.1577746119967207,0.1093040280353874
160113,160113,0.577895347421723,10458,0,False,-0.12495514614445631,0.9425285720469752,-1.1722331483981554,-0.013193875291567032,-0.5360857990021869,1.1568944931435472,0.11280610251258934
160114,160114,0.563690078393859,10459,0,False,-0.20636580667171978,0.8194996619062068,-1.0798871848749614,-0.0014675752495290019,-0.5866821109983134,0.93843728944861,0.12093119565291835
160115,160115,0.52624304180192,10460,0,False,-0.7159352070165296,0.6262471513848673,-0.27928555678129796,-0.09873946538891283,-0.9214495257817139,-0.4236829674364783,0.19725158257052378
160129,160129,0.698820822958724,10461,1,True,3.372798550171606,-2.5897126007403943,-1.9231660922338718,-2.377095404199201,1.0300389749549108,0.033804570835023445,0.38725806757368053
160228,160228,0.684722033457296,10462,2,True,-1.7450785168743876,0.11735953904266559,-0.25970319734423,1.0068002053518397,-0.37896192146322316,0.06955125751044865,-0.11881983103551019
160229,160229,0.693661894473784,10463,2,True,-1.7056718560879416,0.19887683417995283,-0.20404703746727895,1.1303558250015446,-0.40228511857397936,0.07507316944930864,-0.1286887249526498
160230,160230,0.714098147037208,10464,2,True,-1.6109026289687622,0.34277443015055187,-0.08479124604447373,1.4036921323795475,-0.4621070559867457,0.08810807821469772,-0.17000255638433817
160231,160231,0.75,10465,2,True,2.2196946260119814,-1.5987592066906025,2.2700565700845834,0.15220976820565946,-0.18398183906299692,0.26083281936973607,0.02181367141361627
160232,160232,0.75,10466,2,True,2.2229030457832426,-1.5722322469842471,2.2764782415235234,0.1329353684670059,-0.1852808095704111,0.2606453080397363,0.02218201020870963
160233,160233,0.75,10467,2,True,2.225126651005704,-1.553847655707435,2.2809288007291686,0.1195771862545096,-0.18618106508871393,0.26051535273388976,0.022437288547205492
160234,160234,0.934897944885415,10468,0,False,4.39674352996894,-0.9132419821698329,-0.6212526187525577,0.4158565651467726,0.38776816133723324,0.1711075451220586,-0.049190499354736184
160235,160235,0.934437983296021,10469,0,False,4.3949787481508205,-0.9278330580007162,-0.6247848401591497,0.42645839179010536,0.3884826562279244,0.17121068517525218,-0.049393103020974494
160236,160236,0.93371081313635,10470,0,False,4.392691794634475,-0.9467414079372852,-0.6293621913554144,0.44019713528389753,0.38940855912759165,0.17134434277808172,-0.04965565398459551
160252,160252,0.257146193364866,10471,0,False,-0.7848884843849241,-0.8500200063456923,0.18279335710886968,-0.2688318925208548,0.562685116375476,0.0936345947681841,0.32548998415105507
160270,160270,0.638520763013469,10472,0,False,-0.739556740806453,0.381819739294609,-0.40812646239001166,1.1010810216202875,-0.8139517145277299,-0.5893109081798329,0.1353181263554062
160277,160277,0.494745197369585,10473,2,True,2.75427114704387,-2.3511497455277555,-2.570474360734477,-2.2860280358069143,-0.20285029201985685,0.14551535418601505,0.35380632111892507
160279,160279,0.378257313348988,10474,0,False,-0.8940912115529888,-0.4102559135881013,0.046427224023087216,0.48488148507849327,-1.1077016993862678,0.2199681238910338,0.3995298570833095
160280,160280,0.375906152235575,10475,0,False,-0.9018310997436941,-0.43532669663154633,0.035221119579642905,0.48010341772770704,-1.1032626837992094,0.21929028420445165,0.401817233218719
160281,160281,0.368128033598684,10476,0,False,-0.9364179169362153,-0.4922696531500771,-0.008789613888288242,0.38617821631181437,-1.0815786270991332,0.21466161422428923,0.416533880926597
160282,160282,0.356155728818377,10477,0,False,-0.9757612120769221,-0.5873411273210641,-0.06625479197739595,0.2822756300430164,-1.058882674121405,0.21044372290562813,0.44454894739307
160289,160289,0.32916942122525,10478,0,False,-1.0161329818185505,-0.10559373019761033,-0.05726805768201766,-0.5495655376668181,-1.0151849691596302,0.18912224873236536,0.5064601229120048
160290,160290,0.333153740492934,10479,0,False,-1.0163337303182687,-0.08558670014021666,-0.05121814418409128,-0.5399290553744397,-1.0134230068973118,0.18833726763704792,0.4944582831692038
160304,160304,0.351308437760917,10480,0,False,-1.071362446727772,-0.7174089027599883,-0.1723895274483296,0.1169045214574965,-0.9952238249301871,0.19926212939381518,0.504671584624464
160377,160377,0.398124962770563,10481,4,True,-0.5012358285984322,-0.18411996430339178,0.7377384168727852,1.2256429046973742,0.3479161139891803,0.10971302789150804,1.1287953727348294
160491,160491,0.385955312672966,10482,2,True,-0.36895301835786576,-0.26856329161287323,0.8019875101680684,1.132400267384771,0.2398443796720461,0.10255284443022691,0.5427182384413833
160492,160492,0.251652323317799,10483,2,True,-0.9355529867872405,-1.0209180085453993,0.1008765130612136,-0.6440429837197176,0.6011250844964574,0.02148542986771756,0.7985327906611712
160493,160493,0.252237080044453,10484,2,True,-0.9324282450595959,-1.01612033027116,0.10481447164178177,-0.6351004217162242,0.5991544087267535,0.02191367734545105,0.797174916736019
160494,160494,0.253419229172453,10485,2,True,-0.9271267912219295,-1.007122640265437,0.1115900912945141,-0.6210586315864658,0.5958397237145582,0.022615332667016028,0.7949411449575075
160495,160495,0.388160351930376,10486,2,True,-0.2612525830916621,0.5867529439602885,1.013681384609931,0.5316918649491394,0.19506180078619914,0.0972788895476606,0.552215119388547
160496,160496,0.388016401512117,10487,2,True,-0.2616212617050722,0.5857080787246166,1.0131640407524016,0.5312675232375568,0.19527825598570925,0.09724226502355923,0.5523362615998273
160497,160497,0.387873274520133,10488,2,True,-0.2619701798675442,0.5846233611401382,1.012663871827252,0.5309922028371719,0.19547989468744548,0.09721038686553336,0.5524430892740304
160498,160498,0.387877094495725,10489,2,True,-0.3650215912860414,-0.26219565638221526,0.8069785803342862,1.143214887162361,0.23737606743933293,0.10308202605320549,0.5410368551725581
160527,160527,0.453578115870316,10490,3,True,2.008240110881674,-0.8090792249770153,0.029005208667024402,0.5916645087941226,-0.8100732545616801,-1.6647911679864806,-0.9875715588282099
160528,160528,0.453578115870316,10491,3,True,2.0075186081668606,-0.8150445520876749,0.02756111665065661,0.5959988954172203,-0.8097811447960077,-1.6647490008315264,-0.9876543900845846
160529,160529,0.416666666666667,10492,4,True,0.9273377044363331,-1.102138857937866,1.3372797635519924,0.4438100146355945,-0.8496850586465303,0.22529377060343242,-1.0380084960536993
160586,160586,0.386979464440572,10493,2,True,-0.4394920714451098,0.1178181178777976,0.8139425092740454,0.7351754598294765,0.31153680109529697,0.08271461789979336,0.5812466064142607
160587,160587,0.39200568014785,10494,2,True,-0.46982571557444003,0.13788861985436962,0.7981757950152066,0.7186194498301021,0.33629092717029774,0.07962762823291764,0.6226355440498968
160588,160588,0.392076357105399,10495,2,True,-0.4713559080377814,0.14023145163611048,0.796763988897323,0.7080587696616062,0.33741334697915926,0.0792816643150503,0.6236833756303977
160589,160589,0.392714856832568,10496,2,True,-0.4791858211571821,0.1474008977332352,0.7920204362218648,0.6918361048441525,0.3436697303828596,0.07824968353325237,0.6331852264748455
160590,160590,0.585792167547412,10497,2,True,-1.4283166234405156,-0.05930317563635884,-0.14598516988722596,0.6671629626901041,-0.6493631690258853,0.10783333259845451,-0.2671004548997664
160591,160591,0.601164499120771,10498,2,True,-1.3649871042975028,0.04372706741389095,-0.06553604153814314,0.8407685880370319,-0.6891087287685028,0.11634440214021227,-0.29414778219264176
160592,160592,0.614971286165278,10499,2,True,-1.2656610774890207,0.15374110504945687,0.04177207093342385,1.043163680175893,-0.7561306693794121,0.12856982314692023,-0.3606347134808343
160593,160593,0.629681999503823,10500,2,True,-1.2472979957961758,0.24002050416431317,0.0846743456080997,1.1588669848061812,-0.7627691402658151,0.1320557853525272,-0.3437534432309414
160594,160594,0.75,10501,2,True,2.2326093278729733,-1.4919814779922576,2.29590542341295,0.07462542952155739,-0.1892105242181447,0.2600780387938909,0.023296328316892365
160599,160599,0.256526472464196,10502,3,True,-1.092369194577194,-0.5968305655473081,0.12229655908110215,-0.9058658476330984,0.7585912671139609,-0.07186847285112397,-0.52006093925401
160600,160600,0.297759260422283,10503,3,True,-1.2479427650024801,-0.4480796445208312,0.07097140616666554,-0.7951566123331508,0.8925733648120219,-0.08416365865301925,-0.2671724845219999
160601,160601,0.305472197630344,10504,3,True,-1.273107993390887,-0.41588735447898434,0.065203582459024,-0.7708290101348645,0.9148859695123255,-0.08606284207301022,-0.22313446808302
160602,160602,0.306071270116846,10505,3,True,-1.2689839406041785,-0.4055570417554957,0.07084113912381466,-0.7642938492003565,0.9124191607960623,-0.08561373818688332,-0.22460034550989996
160603,160603,0.306721921490984,10506,3,True,-1.2646344219319994,-0.3944653671093971,0.07680855144129409,-0.7576603934133549,0.9098240829478172,-0.08514578990176638,-0.22613032224188942
160604,160604,0.307460140742987,10507,3,True,-1.2599346786914114,-0.38271489594308306,0.08323066415207801,-0.7501841367407632,0.9070121900702002,-0.08463335861456504,-0.2278026121967771
160605,160605,0.308352385089319,10508,3,True,-1.2544369260693906,-0.36832397237447634,0.09081428319674366,-0.7422884481583297,0.9037444829544249,-0.08405265322409215,-0.22970620440385925
160606,160606,0.315420305069266,10509,3,True,-1.2743050572256727,-0.33522159620179853,0.08841699292812934,-0.7195154080563871,0.921911785716177,-0.08551490021905339,-0.19233816300713114
160607,160607,0.310990387830014,10510,3,True,-1.2453183938973105,-0.3342020089650777,0.10602042868239522,-0.7270336399137776,0.8990044523733334,-0.0830893181787323,-0.22976987013646255
160608,160608,0.311914390052388,10511,3,True,-1.2404681477058692,-0.31996849483550194,0.11288015496023156,-0.7220933534739993,0.8961731715763903,-0.08262165109612357,-0.23132380701574362
160624,160624,0.323944425982534,10512,2,True,-1.5117527227182832,0.26538449443925777,-0.4150725262752647,-2.32726236727915,-0.630039842525413,0.05403344793145854,-0.24556440665916715
160645,160645,0.376329113278664,10513,2,True,-1.3957846106090468,1.3498043016796826,-0.09771873104197669,-2.48450949121142,-0.656455770154203,0.05048005071467098,-0.26356126548391073
160693,160693,0.3690769341165,10514,2,True,-1.4477328437096895,1.180951472033535,-0.16970270562666243,-2.4729842231232753,-0.6260094824736463,0.04808878400981981,-0.21301805173552715
160766,160766,0.589976377067248,10515,2,True,-1.8155201959606533,0.14069948246365108,-0.4286700250595589,-0.25011381801211785,-0.3521720606116295,0.05622377653054443,0.16607319912009433
160767,160767,0.58838404755924,10516,2,True,-1.8234768056088597,0.12539951075292657,-0.43903684650266156,-0.26882232738011763,-0.3472574980774278,0.05522285587038392,0.1692791800024232
160768,160768,0.584311245665868,10517,2,True,-1.8186260019693103,0.1048555505203523,-0.4430201879465301,-0.29137085094539383,-0.3528271987766682,0.05530649756905205,0.15432636590355503
160769,160769,0.58231339229715,10518,2,True,-1.8297311199968744,0.07763451882613254,-0.45813518956184157,-0.30975382081430547,-0.3461646617825831,0.05407985568873399,0.1583222747872251
160843,160843,0.325401119435562,10519,0,False,-0.15304537716454875,-0.03207116999012654,0.5585263156149477,0.3060838703648339,0.24619345427836578,-0.019053638327985695,0.058587052507966496
160844,160844,0.365781057886653,10520,0,False,-0.052221374880175475,0.003234471866149559,0.4486311893776185,0.5612013727992499,0.26506120023968716,-0.171678655767575,0.062096828435802526
160845,160845,0.449689411247652,10521,0,False,0.23808213616326207,-0.013315374328616614,0.12887555193606115,1.0722160897048982,0.2959615757217791,-0.47501443390416387,0.0030792657432595835
160846,160846,0.952990165960911,10522,0,False,4.400654221327362,-0.8809086967880114,-0.6134253465147294,0.39236330869326796,0.3861848670365023,0.17087899057180778,-0.04874153710988093
160847,160847,0.951454555237104,10523,0,False,4.399869457870794,-0.8873970586843752,-0.6149960552856031,0.39707773063320867,0.38650258873691967,0.17092485490689086,-0.04883163094006321
161091,161091,0.374827189417342,10524,0,False,-1.1824181963223086,-0.8362368751001701,-0.1848299281525175,-0.10395830509916207,0.17803890860237753,-0.06699867056321783,0.2665729975444033
161092,161092,0.321425693681078,10525,0,False,-1.5097501161318179,-1.3505976238412032,-0.5988953851066454,-1.0274714090527828,0.38402348327330754,-0.11150738248186401,0.4086942791212397
161093,161093,0.338776374287675,10526,0,False,-1.3598457857743487,-1.1306285430411416,-0.4431211866978679,-0.6487707204116375,0.29886014188256604,-0.11747471018100944,0.34114082447300326
161094,161094,0.680305099274312,10527,1,True,3.372798550171606,-2.5897126007403943,-1.9231660922338718,-2.377095404199201,1.0300389749549108,0.033804570835023445,0.38725806757368053
161140,161140,0.658409095481957,10528,0,False,0.5708648545835472,3.004832315659342,-1.065430199072558,-0.509993745508015,-0.6493282985200568,0.3875073434326124,0.13956893021994438
161141,161141,0.642443177513179,10529,0,False,0.4218504598662383,2.9173811131199345,-0.824915846147612,-0.5189538124383136,-0.7486305473016897,0.061764960800009705,0.16479090008585842
161142,161142,0.653490845007398,10530,0,False,0.36492340266729006,3.0040400026782654,-0.6718173688968373,-0.57767196135194,-0.8055571328662436,-0.12831204643509797,0.17632525854418898
161143,161143,0.62973670715294,10531,0,False,-0.0017269382476652283,3.042294295559639,-0.1724680873394887,-0.7035800428304582,-0.8824994927467855,-0.09104875912291631,0.18333298781453727
161144,161144,0.654073093438814,10532,0,False,0.1806072180115341,3.15295342258248,-0.4893831168736953,-0.674836988360066,-0.7641028916341693,0.1205866255698482,0.15498811005741356
161145,161145,0.660481536852486,10533,0,False,0.27155308333677114,3.2015877351263002,-0.5806484997788773,-0.6872436326243591,-0.7630068820058771,0.014757948723576995,0.15867593535683552
161146,161146,0.667452135851816,10534,0,False,0.36489292044409966,3.3709982085748984,-0.6503150292063983,-0.7753767658934446,-0.7357304074130396,0.13507934583995823,0.1456360175277594
161147,161147,0.669994131540197,10535,0,False,0.343762769228334,3.413199363814779,-0.6459897136426686,-0.7921606376668906,-0.7045519247848137,0.316343481273322,0.1641245007823517
161148,161148,0.678962829117689,10536,0,False,-0.1827268905749441,0.26367670683027783,-1.3109475726564657,1.2629976859618872,-0.6464606378267552,-0.7585339805446666,0.16963146257790102
161179,161179,0.546998275496331,10537,0,False,-0.7976242895746221,0.19293395191455567,-0.5440583605538141,0.07997431593204676,-0.8235555367870498,-0.5455634006522281,0.21253670217078754
161180,161180,0.544900187768823,10538,0,False,-0.8043445162322056,0.17432337305652662,-0.55368603848575,0.06943392102889079,-0.8196530256169221,-0.546233504257994,0.21561035589118965
161181,161181,0.541586041838119,10539,0,False,-0.8059333600443138,0.16544289071285434,-0.5611856082248581,0.05243306842465365,-0.8179089066785217,-0.544452202944718,0.22216265517520242
161182,161182,0.538356300521377,10540,0,False,-0.8299326052869472,0.13761729125680208,-0.5748942889757757,0.048195005950583805,-0.8056325097345469,-0.5524224471253285,0.24213259417559305
161268,161268,0.375340903954918,10541,0,False,-0.2108208751754138,-0.2607168641569618,0.669247666375152,1.1187148376391987,0.2543802261888561,0.277645187453897,0.2551015146262689
161300,161300,0.406970081279925,10542,0,False,-1.1212396594271767,-0.3563553977360001,0.11645090095048347,0.47123585433470166,-0.07658046906663864,0.048518105418456504,-0.42520870713825865
161301,161301,0.411854062378638,10543,0,False,-1.0950179449459558,-0.29983456650457896,0.1532137996163975,0.5423767935520118,-0.09212027903128257,0.05156024790036541,-0.44179029913019996
161302,161302,0.422293429511368,10544,0,False,-1.0661351756337232,-0.22316332026806543,0.2010080361570078,0.6611230416863229,-0.10747096369390954,0.05556898310303736,-0.45147755859016797
161307,161307,0.342170934126374,10545,0,False,-0.9599889724975175,-0.44657020449332974,0.2704304850089577,-0.2739999110468612,0.6745151136071701,-0.0055007905700439185,0.2778158404512549
161308,161308,0.691748562971214,10546,0,False,0.08139626262999314,0.5859264951379649,-1.5528133536246682,1.299241165680757,-0.5674062090630927,-0.5581990157545632,0.11839225022402686
161309,161309,0.714881550521315,10547,0,False,0.3253718510356028,0.6902211815909847,-1.8558152862295016,1.3598736162763647,-0.47216460421390594,-0.18625945959143955,0.11121331002157481
161310,161310,0.703719630703965,10548,0,False,0.2825656760892684,0.6804094503215464,-1.810463432610184,1.3037858354362242,-0.4861360511246,-0.24852675966964033,0.10944955256929936
161312,161312,0.458512516928308,10549,0,False,0.25060075762606066,2.2353670666990944,0.3749847909922573,-0.5554959751111045,0.4890988596856714,-0.2884172602427612,0.11957618854707669
161313,161313,0.54537049669473,10550,0,False,1.0308975683327273,2.6683501099851616,-0.7188363354064209,-0.534270515521596,0.8104668244315125,0.2871289840365861,0.08115441325149625
161334,161334,0.371975724747484,10551,1,True,-0.32154723659162576,1.4246013587601905,1.1282311287773081,-0.2612113366965657,0.28648582101116826,0.023780855833133815,-0.34786988026246113
161335,161335,0.368732858956894,10552,1,True,-0.3147207706890462,1.4239663889709882,1.1308283876517375,-0.27051256099143495,0.2806858409767124,0.02523627548633524,-0.33557702117646415
161336,161336,0.355861380717022,10553,1,True,-0.4465570606378293,0.749099047144159,0.9313005567421775,0.16284460825547978,0.35221102076286426,0.023442601103934434,-0.31214653813791443
161576,161576,0.951055430782108,10554,0,False,4.776373840119141,2.2255112541959634,0.1385797267168071,-1.8647509838673326,0.2340698887412525,0.1489206152813542,-0.005607495573816912
161577,161577,0.425421550216814,10555,0,False,0.22420241586882128,2.9954462288672374,1.1646364058318512,-1.2100680120452432,0.22997264194017045,0.14927643880299277,-0.021952470557886797
161578,161578,0.378486531722571,10556,0,False,0.1606283837608309,2.873606599111274,1.3973259498267114,-1.273863870472103,0.12057958993751089,0.25536372274765984,-0.005663408933617387
161579,161579,0.359408836189519,10557,0,False,0.1455299757895304,2.8208206061228966,1.498080691564647,-1.308467097651927,0.05295498510904068,0.16609972476134827,0.047466790271289576
161580,161580,0.354295929573994,10558,0,False,0.14423963899040873,2.8180158320050617,1.510509488197407,-1.3384401347268535,0.04442650437017806,0.15239011771791486,-0.002236840815738541
161581,161581,0.34111252508738,10559,0,False,0.13801586013524345,2.999162582337655,1.527698933356629,-1.549697381847589,0.05623541729722538,0.1488158516163282,0.04979590273681332
161582,161582,0.334427942630677,10560,0,False,0.15693692667920095,2.9628041390551854,1.5278285729815337,-1.552152954929353,0.040350429619996166,0.15300330857622502,0.03089414930204371
161583,161583,0.342139323216584,10561,1,True,-2.027343387752206,-1.5624309167000778,-1.1046367199223228,-1.551236108959903,0.4391755404955525,-0.19245535035839534,0.1889008455282509
161584,161584,0.353927090664761,10562,3,True,-2.1789734707776307,-1.5831344503584424,-1.1979665461880618,-1.5943596409894532,-0.20358870323771508,0.01655608859329466,0.21091389944550387
161606,161606,0.345213037647501,10563,3,True,1.6594224293460533,-2.7328773967174045,-0.984842212691732,-2.409616677188338,-0.735513911385657,-1.654920156970628,0.4753964191723575
161694,161694,0.692059571399541,10564,1,True,3.7760690859459576,-0.6924306904609036,-1.272858202498113,0.5198221598998668,-0.8442518481837192,0.2829438090904675,-0.08288873427196
161695,161695,0.690512679324793,10565,1,True,3.775917407143886,-0.6936847587430233,-1.2731617885313002,0.5207333616974611,-0.8441904390463439,0.28295267373285754,-0.08290614757544876
161708,161708,0.399559261928317,10566,0,False,-1.1587074832779691,-0.5608270143758419,0.1808123759899323,0.2379788978538954,0.8320240389016743,-0.02638185712435761,0.39042029483395546
161709,161709,0.399486879199169,10567,0,False,-1.1591364679357092,-0.5642141638629424,0.1799713394275688,0.24034566410615815,0.832203073880411,-0.02636142187853705,0.39038407377747664
161710,161710,0.39885003741175,10568,0,False,-1.1572723287030924,-0.5683486606620347,0.1801021594825679,0.24172999167031264,0.8304530016893412,-0.025843098777688596,0.39389884110600926
161711,161711,0.401230403440569,10569,0,False,-1.1672476714887288,-0.5683909638024885,0.17529502427322322,0.24470985393425612,0.8387119953159743,-0.02855140445637214,0.3657396520308687
161712,161712,0.399904458417387,10570,0,False,-1.1654205700813558,-0.5915482758078824,0.17213429705507613,0.26045553375990194,0.8360777913513263,-0.027439770514455734,0.3716334854662941
161713,161713,0.25960166024984,10571,1,True,-1.8636604579391884,-1.629592637683378,-0.674717370512497,-1.5239177700081195,1.2845293215989306,-0.12679195181270947,0.5488378357323611
161826,161826,0.290188409531257,10572,2,True,-1.4443523259661597,-0.9463642413083294,-0.5889122387405982,-1.416771847412373,-0.7435651456238485,0.10992283529884815,0.07980584773124504
161827,161827,0.305642911865085,10573,2,True,-1.4945104617502452,-0.9103950737720595,-0.6051079791759495,-1.394748941844925,-0.700030383065294,0.09834304720111765,-0.00607412777477409
161828,161828,0.33257785694255,10574,2,True,-1.5926270581909852,-0.8557997378492632,-0.6419481821471236,-1.3620267592111175,-0.6162019704077106,0.07629016028214933,-0.16378133857220623
161829,161829,0.334158790028991,10575,2,True,-1.5890678852679094,-0.8476823285033757,-0.6371706665136576,-1.3553355440600912,-0.6183576577638126,0.07670091943151633,-0.16511154181332546
161830,161830,0.335728082581059,10576,2,True,-1.5855706972120605,-0.8403784685600466,-0.6325503611758864,-1.3478753437949738,-0.6204983472320573,0.07712404323496766,-0.16647342723212286
161831,161831,0.337519966535629,10577,2,True,-1.5818170559164002,-0.8307161338736179,-0.6273905438537932,-1.3422694920093359,-0.6227348780646955,0.07752526409760428,-0.1677864391931333
161832,161832,0.338996162614017,10578,2,True,-1.5788398583727181,-0.8231066175872699,-0.6233040016038088,-1.3377518704493427,-0.6245105970587771,0.07784506465556999,-0.16883227261769124
161833,161833,0.353207347956957,10579,2,True,-1.6307354187589163,-0.7801289584821567,-0.6420024538699717,-1.300916544313993,-0.5802298176597129,0.07376836954656978,-0.08629099823861522
161834,161834,0.35474748150456,10580,2,True,-1.6275904047621714,-0.7736623311181849,-0.6378586221034679,-1.2940735994506782,-0.58215834686713,0.07415183753874104,-0.08752403900161398
161835,161835,0.355019270318008,10581,2,True,-1.61201973563729,-0.7705689091227454,-0.6267147662248661,-1.2867558284349752,-0.5940626517848021,0.0756605775350624,-0.10530420392109545
161836,161836,0.358958817000375,10582,2,True,-1.604347792737525,-0.7448240265829329,-0.6155085853503194,-1.2831976867118706,-0.5984327086191665,0.07630650209765824,-0.10749853665377418
161837,161837,0.360616163584007,10583,2,True,-1.6010922857069991,-0.7350112521766201,-0.6108757708965373,-1.280223176897633,-0.6003243844030995,0.07661287660415211,-0.10852039792401426
161838,161838,0.362085032094141,10584,2,True,-1.5981931612150995,-0.7276325417038676,-0.606899834127776,-1.275782847510816,-0.6020545858446789,0.07692519841431913,-0.10954135620197256
161839,161839,0.354961148035165,10585,2,True,-1.5586643190701184,-0.7333830112238443,-0.587083241397506,-1.2813958916744321,-0.6345347323015575,0.08520678417462002,-0.055450416733984646
161840,161840,0.356587898877427,10586,2,True,-1.5555498053525407,-0.7233545929063413,-0.5825805369941718,-1.2793941537732076,-0.636322994916602,0.08548128783720278,-0.056375748357756744
161852,161852,0.255187511001618,10587,0,False,-0.13833330099707988,-0.06193115744063477,0.9648796942346308,0.8085654949774204,0.06456945209919512,0.1140287998563376,0.21671026184976336
161853,161853,0.255523705743895,10588,0,False,-0.13431473732182325,-0.06183005019024391,0.9668813045623442,0.8062870475866046,0.06126971105445741,0.1148544536916479,0.22256428538980516
161854,161854,0.261081418347228,10589,0,False,-0.15216638036916813,-0.04870842672758811,0.9597874218488258,0.8161448891552034,0.07633891644793693,0.11340523653351067,0.2501013894879033
161855,161855,0.261418383451418,10590,0,False,-0.1479591405600217,-0.04753092308434473,0.9620784705039394,0.8130521462283953,0.0729383673672661,0.11423534541132413,0.256055798979635
161856,161856,0.257099643639755,10591,0,False,-0.1250264911797114,-0.05926311051079683,0.9721044544959245,0.7972835999071847,0.05383012257433465,0.11601757514739891,0.2216242825625267
161857,161857,0.264266089993639,10592,0,False,-0.14831384358289634,-0.050463579490404795,0.9613685302736419,0.8151830045134094,0.07308197350313769,0.11425607550286948,0.25601507772326076
