street_id,pca_component_1,pca_component_2
2203,-0.8668167388924402,-1.3506495353405445
2204,-0.8668135554460334,-1.3506499467360393
2205,-0.8668097117460107,-1.3506504712159908
2206,-0.8668053741844478,-1.3506509844206698
2207,-0.8668014222285131,-1.3506514953198094
2208,-0.8667978597766455,-1.3506519558648216
2209,-0.8667930974348736,-1.3506525715286481
2210,-0.8667882477357595,-1.3506532892056127
2211,-0.8667852518868417,-1.3506536231679556
2212,-0.8667817101166687,-1.3506540436531274
2213,-0.8667774344737754,-1.3506546329656686
2214,-0.8667731274642412,-1.350655189359824
2215,-0.8667695392329463,-1.3506557029150874
2216,-0.866766162612929,-1.35065608892852
2217,-0.8667626383457874,-1.3506565092047411
2218,-0.8667583735921823,-1.3506570605415942
2219,-0.8667549891985388,-1.3506575321411518
2220,-0.8667510830346609,-1.3506580838444548
2221,-0.8667468610043414,-1.3506586286490894
2222,-0.866743455266084,-1.3506589891460856
2223,-0.8667397411112859,-1.3506595016835963
2224,-0.8667347341775721,-1.3506601932778732
2225,-0.8667301577176524,-1.3506607839051095
2226,-0.8667280494196377,-1.350661011866523
2227,-0.8667238927988469,-1.3506615917494542
2228,-0.8667205978420894,-1.3506619743303325
2229,-0.8667159167923554,-1.3506626386639224
2230,-0.8667132184874214,-1.3506629274600637
2231,-0.8667099228484618,-1.3506633530915177
2232,-0.8667059315842908,-1.3506639084449448
2233,-0.8667038789595876,-1.3506641735364264
2234,-1.1060358640984194,-1.458746933682627
2235,-1.1060433047162033,-1.4587459792838007
2236,-1.106050670215021,-1.4587451054489964
2237,-1.1060575279663063,-1.4587441878136211
2238,-1.106065960744813,-1.4587430731959492
2239,-1.1060736434022709,-1.458742094221297
2240,-1.1060812535109854,-1.4587411864839819
2241,-1.106089675093138,-1.4587400445010033
2242,-1.1060986372856685,-1.4587389165272753
2243,-1.1061080959073193,-1.4587376615897776
2244,-1.1061170988305922,-1.4587365066697864
2245,-1.106126264607541,-1.458735337599819
2246,-1.1061353477329947,-1.4587341656499233
2247,-1.106145089511409,-1.4587329159475428
2248,-1.1061549195160592,-1.4587316683573048
2249,-1.1061646571371058,-1.4587304473511669
2250,-1.1061694686658716,-1.4587297950554725
2251,-1.106174824321909,-1.4587291014835015
3029,-0.9865421540598575,-1.4046833144199131
3030,-0.9865478313099705,-1.404682596144171
3031,-0.9865489848366563,-1.4046824213229767
3032,-0.986551910589046,-1.4046820442897168
3033,-0.9865544430601787,-1.4046817608511815
3034,-0.9865568628933209,-1.4046814195935562
3035,-0.9865591242050143,-1.404681158477365
3036,-0.9865621868254458,-1.4046807200208138
3037,-0.9865621808840606,-1.4046807207864629
3038,-0.986564299008959,-1.4046805369348867
3039,-0.9865703159245166,-1.4046796865995466
3040,-0.9865711976715482,-1.404679573097466
3041,-0.9865713466754356,-1.4046795396174023
3042,-0.986571194891999,-1.4046795737220101
3043,-0.9865710175543109,-1.4046795762532835
3044,-0.9865707452996174,-1.4046796318956296
3045,-0.9865711913418207,-1.4046795745197085
3046,-0.9865702913275496,-1.4046796906304193
3047,-0.9865706766980312,-1.40467965366146
3048,-0.9865713466754356,-1.4046795396174023
3049,-0.9865704432928898,-1.404679656033702
3050,-0.9865711675904633,-1.4046795419343103
3051,-0.9865704811894671,-1.4046796592919975
3052,-0.9865711671361567,-1.4046795419401878
3053,-0.9865708360907709,-1.4046796554983632
3054,-0.9865713466754356,-1.4046795396174023
