PF_Index_population,PF_Index_acc_loss,PF_Index_centrality,Per_extent
0.0,0.381384815819828,0.92234069636438,0
0.0,0.392726781101358,0.939326738058278,0
0.0,0.412414486694646,0.941472369474441,0
0.0,0.425101059574246,0.952127416670726,0
0.0,0.604260907337896,0.0458105916305651,0
0.0,0.610878626550722,0.042841152739637,0
0.0,0.616294068246692,0.0331896420201676,0
0.0,0.620625405572042,0.0298853070953941,0
0.0344473689200447,0.624428498973716,0.0268171024659054,0
0.0,0.632118479381596,0.024763703080919,0
0.0,0.632670879840895,0.0239617572051143,0
0.0,0.613558972983478,0.365362865956763,0
0.0,0.613558972983478,0.365185022116516,0
0.0,0.615247601698461,0.27472257155153,0
0.0,0.603847925943683,0.266329942482787,0
0.0,0.605405234913783,0.263497809796199,0
0.0,0.608174222255555,0.286172878713234,0
0.0,0.611911645170193,0.282133068083131,0
0.0,0.614276402075009,0.276749357263426,0
0.0,0.613187801963591,0.273142830834729,0
0.0,0.618572429043993,0.268195285520171,0
0.0,0.626380860527854,0.0548323959494664,0
0.0,0.623452970004083,0.0495788809883746,0
0.0,0.613657737131554,0.044011978101449,0
0.0,0.602846434956762,0.0406423559557369,0
0.0694842677362051,0.185137897095156,0.71590155973087,0
0.11905090819045,0.185779397218521,0.720839087562141,0
0.125684716560039,0.193047716751258,0.733677739459682,0
0.190022189160504,0.202915480106316,0.742698792593161,0
0.258485652586511,0.213149713845614,0.75,0
0.756350291115429,1.0,0.75,1
0.742308237377687,1.0,0.75,1
0.297414301828216,0.78033761499987,0.75,0
0.289005890666117,0.777144186615692,0.748138540681851,0
0.225818529170436,0.764488349032548,0.74585112166928,0
0.113300726814835,0.73301910557951,0.739793016423617,0
0.153320495025259,0.717007768417547,0.730939938896842,0
0.153320495025259,0.711780628143933,0.727742862615085,0
0.179561873614937,0.714443956085567,0.726818064619198,0
0.152403125093888,0.084515852120063,0.702669390007143,0
0.152456531407094,0.0857126463114578,0.704742364564998,0
0.306465331251628,0.09641994467899,0.738282455392573,0
0.455656435645458,0.108148975626359,0.75,0
0.819749505751229,1.0,0.75,1
0.0612015614862542,1.0,0.5,1
0.246221046646851,1.0,0.5,1
0.246221046646851,1.0,0.5,1
0.246221046646851,1.0,0.5,1
0.246221046646851,1.0,0.5,1
0.246221046646851,1.0,0.5,1
0.0744188396544387,0.292143965140666,0.387846826754636,0
0.0769116549436083,0.2833630323091,0.386472302488393,0
0.076706644931245,0.298524535275481,0.487077288980947,0
0.0762077190584065,0.300548892868454,0.489790942640623,0
0.0756471988464812,0.306599978933143,0.492021759083019,0
0.0756471988464812,0.308511686939826,0.494343935106778,0
0.092409915301251,0.316822035546097,0.497282959463172,0
0.119223897476144,0.323345532578664,0.5,0
0.771618470940906,1.0,0.5,1
0.7284700571928,1.0,0.5,1
0.727260383534679,1.0,0.5,1
0.505701372710595,0.141937480501301,0.5,0
0.505701372710595,0.13001902384357,0.494722854017485,0
0.504809665163389,0.129764829639198,0.492030519215657,0
0.319138651229157,0.127392350398391,0.440703399879091,0
0.319138651229157,0.125728261602278,0.438312257761442,0
0.319138651229157,0.123144443025327,0.435973988639148,0
0.0936697731992083,0.588982346095545,0.0720670005041145,0
0.0,0.47833855344141,0.0808885547995293,0
0.0,0.637662483759491,0.336429788972499,0
0.0,0.633441636521875,0.338433021437635,0
0.0,0.630593930159233,0.339372512584462,0
0.0,0.630154950324746,0.340024597047682,0
0.0,0.626879433709354,0.340649153673777,0
0.0,0.624742038209408,0.454869542277573,0
0.0,0.625393492152706,0.455582191948791,0
0.0,0.624974419867233,0.456211184954532,0
0.0,0.621598017324631,0.489402662460382,0
0.0301454509757367,0.633057000842283,0.501376301347872,0
0.102196466376367,0.641043244975931,0.512708560702689,0
0.102196466376367,0.644302298046307,0.859750074023402,0
0.0963928574336483,0.661440006250752,0.890169987171975,0
0.107354218495896,0.674205354866462,0.895841078871321,0
0.107354218495896,0.677795418166907,0.900572046786492,0
0.0,0.611834918491257,0.444360694012519,0
0.0,0.610661193141721,0.44212790961366,0
0.0,0.601722574981123,0.440962630763324,0
0.0,0.603321901580449,0.417782352404939,0
0.0,0.605405234913783,0.416757908847709,0
0.0,0.606206516965065,0.415693165473046,0
0.0,0.609095151319216,0.41398668685986,0
0.0,0.611217316315122,0.41274647662173,0
0.0,0.614171428237151,0.409733220808676,0
0.0,0.612595900615664,0.408290504245417,0
0.0,0.238748159297649,0.529220596011263,0
0.0,0.248293787399978,0.554729494912516,0
0.0,0.276061745250755,0.562170956801294,0
0.0,0.29774940828703,0.569276266480712,0
0.0,0.318888990957849,0.579401381707342,0
0.0,0.345548327521254,0.588717866719715,0
0.0,0.3489808831662,0.596967989683443,0
0.0989765265724556,0.395332356368739,0.343303244568693,0
0.0989765265724556,0.395332356368739,0.343976508503097,0
0.0989765265724556,0.392696410362627,0.344434868337018,0
0.0989765265724556,0.387922469226809,0.345302715658225,0
0.0951828436434863,0.387866662541168,0.345209508259375,0
0.211744544272668,0.388954782984699,0.346736655882209,0
0.0,0.487415153586441,0.449279571865447,0
0.0,0.423677536980581,0.297374877082168,0
0.0,0.423677536980581,0.297693199209253,0
0.0,0.427429340732385,0.298109856012793,0
0.0,0.401025978041863,0.298564198688787,0
0.0,0.400692977708863,0.299087237283134,0
0.0,0.396326577696685,0.29972031555619,0
0.0,0.394819645810006,0.300644160903224,0
0.0,0.393737394727755,0.301718583852382,0
0.0,0.389949515939876,0.302925772771883,0
0.0,0.389949515939876,0.304278548960349,0
0.0,0.389325140315501,0.305803583587727,0
0.0,0.389126064029468,0.307463162689031,0
0.0,0.385194519163603,0.309199733659548,0
0.0,0.385194519163603,0.31099561711788,0
0.0,0.384899010889371,0.312807656415072,0
0.0,0.358582601201934,0.314848843008733,0
0.0,0.358582601201934,0.316768784771538,0
0.0,0.357460638940519,0.318779422611748,0
0.0,0.371100695441082,0.320745307913608,0
0.0,0.480646827168175,0.0817824454800633,0
0.0,0.108043872616328,0.794299703799529,0
0.0,0.123734972016947,0.799910825036614,0
0.0,0.135469765707254,0.80703373773178,0
0.0,0.144119029098274,0.813914599329877,0
0.0,0.150959343021802,0.819329389944083,0
0.0,0.187980581257228,0.83024694287155,0
0.0,0.222169436238912,0.836232404455713,0
0.0,0.248915214195901,0.841376977057658,0
0.0,0.273931819798146,0.842589731194442,0
0.0,0.298688167132099,0.85386842526667,0
0.0,0.345548327521254,0.860760222689914,0
0.0,0.3489808831662,0.863702698802121,0
0.0,0.458066447267247,0.452299785252255,0
0.0,0.477212000929858,0.45295503395781,0
0.0,0.476004509490487,0.454748414049649,0
0.0,0.46858511277581,0.457554993617341,0
0.0,0.47072288474804,0.45609395751035,0
0.102196466376367,0.643264500514206,0.0697492137300585,0
0.102196466376367,0.65600721560532,0.0736311330755318,0
0.102196466376367,0.657115443986276,0.0760197878307807,0
0.102196466376367,0.660074138755316,0.0782365513264294,0
0.145632046338966,0.6620540175523,0.080282803874346,0
0.145632046338966,0.666615384371064,0.0822204037468212,0
0.145632046338966,0.672500159738448,0.0840030330348061,0
0.181110030731509,0.673774924436031,0.0856142611785208,0
0.181110030731509,0.677265870762359,0.0870939434723473,0
0.181110030731509,0.678652908023836,0.0884509232860802,0
0.181110030731509,0.688228188038538,0.0897553056581723,0
0.181110030731509,0.689121279437929,0.0910278741077958,0
0.396600219168433,0.689434749235114,0.0922754773451648,0
0.396600219168433,0.696633731202505,0.0934707977437097,0
0.396600219168433,0.702680850046741,0.0945744242982776,0
0.396600219168433,0.703148857491492,0.0953393854818736,0
0.396600219168433,0.704091448598018,0.0959898410614003,0
0.0,0.556751842156963,0.167754450458119,0
0.832064560380791,1.0,0.5,1
0.832064560380791,1.0,0.5,1
0.82742605171164,1.0,0.5,1
0.0,0.472703877761565,0.229028506073247,0
0.0,0.475194390134398,0.181274126444736,0
