TF_Index_population,TF_Index_acc_loss,TF_Index_centrality,Tem_extent
0.0,0.606835581726168,0.330056834236929,0
0.0,0.607370422801963,0.33059635209889,0
0.0,0.604124351228989,0.331201432800108,0
0.0,0.601345705445921,0.331838048416611,0
0.0,0.601829979832596,0.332494697767405,0
0.0,0.602099805535569,0.333192152866319,0
0.0,0.603193984109474,0.333768013137263,0
0.761401269580603,1.0,0.5,1
0.759771830594565,1.0,0.75,1
0.726942938616686,1.0,0.75,1
0.754775257708202,1.0,0.75,1
0.305076443805575,0.786452150300825,0.75,0
0.289250178692125,0.785065905319247,0.749351620808044,0
0.266875890565029,0.78664207188123,0.747216166340804,0
0.365994594147622,1.0,0.5,1
0.365360824644946,1.0,0.5,1
0.365360824644946,1.0,0.5,1
0.365360824644946,1.0,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.351392041194068,0.666666666666667,0.5,1
0.351392041194068,0.666666666666667,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.365360824644946,0.666666666666667,0.5,1
0.365360824644946,1.0,0.5,0
0.365994594147622,1.0,0.499992516894078,1
0.365994594147622,1.0,0.5,1
0.320245269879169,1.0,0.499987003316355,0
0.319690721564328,0.666666666666667,0.499991213537117,0
0.319690721564328,0.666666666666667,0.5,0
0.365360824644946,0.666666666666667,0.5,1
0.351392041194068,0.666666666666667,0.5,1
0.351392041194068,0.666666666666667,0.5,1
0.351392041194068,0.666666666666667,0.5,1
0.350500936447597,0.666666666666667,0.5,1
0.189854673909115,0.465302164487823,0.5,0
0.498967333391924,0.666666666666667,0.25,1
0.498967333391924,0.666666666666667,0.25,1
0.498967333391924,0.666666666666667,0.25,1
0.498967333391924,0.666666666666667,0.25,1
0.451106848218103,0.666666666666667,0.5,1
0.451106848218103,0.666666666666667,0.5,1
0.776942348311538,1.0,0.25,1
0.739591779541661,1.0,0.25,1
0.737751933184085,1.0,0.25,1
0.725312647988848,1.0,0.25,1
0.761857961061458,1.0,0.25,1
0.759969853879261,1.0,0.25,1
0.764403473936752,1.0,0.25,1
