street_id,fid,MS_ID,scenario,version,cluster_id,cause_label,cluster_majority_rule_type
199837,199837,199837,TF,version_a,1,C_no_service,mixed_review
199838,199838,199838,TF,version_a,1,C_no_service,mixed_review
199839,199839,199839,TF,version_a,1,C_no_service,mixed_review
200686,200686,200686,TF,version_a,1,C_no_service,mixed_review
200687,200687,200687,TF,version_a,1,C_no_service,mixed_review
200688,200688,200688,TF,version_a,1,C_no_service,mixed_review
201186,201186,201186,TF,version_a,1,C_no_service,mixed_review
202278,202278,202278,TF,version_a,1,C_no_service,mixed_review
202279,202279,202279,TF,version_a,1,C_no_service,mixed_review
203335,203335,203335,TF,version_a,1,C_no_service,mixed_review
203336,203336,203336,TF,version_a,1,C_no_service,mixed_review
203337,203337,203337,TF,version_a,1,C_no_service,mixed_review
203338,203338,203338,TF,version_a,1,C_no_service,mixed_review
203339,203339,203339,TF,version_a,1,C_no_service,mixed_review
203340,203340,203340,TF,version_a,1,C_no_service,mixed_review
203341,203341,203341,TF,version_a,1,C_no_service,mixed_review
203342,203342,203342,TF,version_a,1,C_no_service,mixed_review
203343,203343,203343,TF,version_a,1,C_no_service,mixed_review
206335,206335,206335,TF,version_a,1,C_no_service,mixed_review
206336,206336,206336,TF,version_a,1,C_no_service,mixed_review
206337,206337,206337,TF,version_a,1,C_no_service,mixed_review
210295,210295,210295,TF,version_a,1,C_no_service,mixed_review
210296,210296,210296,TF,version_a,1,C_no_service,mixed_review
211096,211096,211096,TF,version_a,1,C_no_service,mixed_review
211097,211097,211097,TF,version_a,1,C_no_service,mixed_review
211098,211098,211098,TF,version_a,1,C_no_service,mixed_review
211100,211100,211100,TF,version_a,1,C_no_service,mixed_review
211101,211101,211101,TF,version_a,1,C_no_service,mixed_review
211102,211102,211102,TF,version_a,1,C_no_service,mixed_review
213167,213167,213167,TF,version_a,1,C_no_service,mixed_review
213168,213168,213168,TF,version_a,1,C_no_service,mixed_review
213169,213169,213169,TF,version_a,1,C_no_service,mixed_review
