street_id,fid,MS_ID,scenario,version,cluster_id,cause_label,cluster_majority_rule_type
183601,183601,183601,TF,version_b,1,C_no_service,mixed_review
185856,185856,185856,TF,version_b,1,C_no_service,mixed_review
186297,186297,186297,TF,version_b,1,C_no_service,mixed_review
186298,186298,186298,TF,version_b,1,C_no_service,mixed_review
186299,186299,186299,TF,version_b,1,C_no_service,mixed_review
186300,186300,186300,TF,version_b,1,C_no_service,mixed_review
186303,186303,186303,TF,version_b,1,C_no_service,mixed_review
186304,186304,186304,TF,version_b,1,C_no_service,mixed_review
186305,186305,186305,TF,version_b,1,C_no_service,mixed_review
186306,186306,186306,TF,version_b,1,C_no_service,mixed_review
187565,187565,187565,TF,version_b,1,C_no_service,mixed_review
187566,187566,187566,TF,version_b,1,C_no_service,mixed_review
187567,187567,187567,TF,version_b,1,C_no_service,mixed_review
188068,188068,188068,TF,version_b,1,C_no_service,mixed_review
189742,189742,189742,TF,version_b,1,C_no_service,mixed_review
189743,189743,189743,TF,version_b,1,C_no_service,mixed_review
189744,189744,189744,TF,version_b,1,C_no_service,mixed_review
189745,189745,189745,TF,version_b,1,C_no_service,mixed_review
191246,191246,191246,TF,version_b,1,C_no_service,mixed_review
191247,191247,191247,TF,version_b,1,C_no_service,mixed_review
191248,191248,191248,TF,version_b,1,C_no_service,mixed_review
191249,191249,191249,TF,version_b,1,C_no_service,mixed_review
191256,191256,191256,TF,version_b,1,C_no_service,mixed_review
191257,191257,191257,TF,version_b,1,C_no_service,mixed_review
191258,191258,191258,TF,version_b,1,C_no_service,mixed_review
191259,191259,191259,TF,version_b,1,C_no_service,mixed_review
191260,191260,191260,TF,version_b,1,C_no_service,mixed_review
191261,191261,191261,TF,version_b,1,C_no_service,mixed_review
191262,191262,191262,TF,version_b,1,C_no_service,mixed_review
197059,197059,197059,TF,version_b,1,C_no_service,mixed_review
197060,197060,197060,TF,version_b,1,C_no_service,mixed_review
197061,197061,197061,TF,version_b,1,C_no_service,mixed_review
197062,197062,197062,TF,version_b,1,C_no_service,mixed_review
197063,197063,197063,TF,version_b,1,C_no_service,mixed_review
197073,197073,197073,TF,version_b,1,C_no_service,mixed_review
197074,197074,197074,TF,version_b,1,C_no_service,mixed_review
197075,197075,197075,TF,version_b,1,C_no_service,mixed_review
197076,197076,197076,TF,version_b,1,C_no_service,mixed_review
198708,198708,198708,TF,version_b,1,C_no_service,mixed_review
198709,198709,198709,TF,version_b,1,C_no_service,mixed_review
