N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
,-0.641640845163123,,,,1.0,0.0130865354947544
,1.0,,,,1.0,0.0125319908197973
,-1.0,,,,1.0,0.0123375183531365
,1.0,,,,1.0,0.0119849085660601
,-1.0,-1.0,,,1.0,0.0118993221922419
,-1.0,-1.0,,,0.999936899972349,0.0118281048002063
,-1.0,-1.0,,,0.999927775610923,0.0119248868482462
,-1.0,-1.0,,,1.0,0.0118105306285506
,1.0,1.0,,,1.0,0.0120637910730032
,1.0,1.0,,,1.0,0.0121613706763601
,-0.236940120942826,0.0,,,1.0,0.0126711723460538
,-0.203807104162321,0.0,,,0.953606929862979,0.0136231537886337
-1.0,-0.225758257943081,-0.190972222222222,0.0,0.0,0.0639781134947214,0.152684540011761
-1.0,-0.216181763039827,-0.212384259259259,0.0,0.0,0.0692210108081976,0.155630957812333
-1.0,-0.240547831976937,-0.212456344586729,0.0,0.0,0.0703224322872798,0.154854470113995
-1.0,-0.216714813460414,-0.232281119714116,-0.0018999366687777,0.0,0.0721177097650908,0.152318024169377
-1.0,-0.180144170379725,-0.247883917775091,-0.0099317194289261,0.0,0.0764560563856905,0.156419000453588
-1.0,-0.180144170379725,-0.254093389933293,-0.0159468438538206,0.0,0.0779540025649939,0.157378698217418
-1.0,-0.174752480537511,-0.259054634745242,0.0,0.0,0.0790906403713253,0.157261973146387
-1.0,-0.222114533389338,-0.264232673267327,0.0,0.0,0.080899143100941,0.158800573616565
-1.0,-0.222114533389338,-0.260403530895334,-0.108374384236453,-0.141466705213453,0.0821285976513047,0.15819219858487
-1.0,-0.222114533389338,-0.259282970550576,0.0,0.0,0.0849386308767134,0.16073152095302
-1.0,-0.194451094931495,-0.230665770006725,0.0,0.0,0.0925568998395716,0.169522615960549
-1.0,-0.194451094931495,-0.225188227241615,0.0,0.0,0.0928887910577001,0.167862066562616
-1.0,-0.156397881369627,-0.207988980716253,0.0,0.0,0.0962658814404383,0.172210755949356
-0.140458821755787,-0.197008970207054,-0.135593220338983,,0.0,0.841611236771495,0.170975578363456
-0.140458821755787,-0.154047877172932,-0.136170212765957,,0.0,0.841831351308447,0.17056725215948
-0.140458821755787,-0.154047877172932,-0.140969162995595,,0.0,0.841756702040724,0.170385899796265
-0.140458821755787,-0.161441649761747,-0.141592920353982,,0.0,0.840442722652875,0.171193576703958
-0.140458821755787,-0.170735713205616,-0.142857142857143,,0.0,0.842126993161012,0.169895178294886
-0.140458821755787,-0.175143400156358,-0.126168224299065,,0.0,0.841663596768861,0.170062971173234
-0.140458821755787,-0.175143400156358,-0.122641509433962,,0.0,0.841223677206194,0.170330448907645
-0.140458821755787,-0.236258351502426,-0.127962085308057,,0.0,0.84190207073548,0.169845841471749
-0.140458821755787,-0.236258351502426,-0.137931034482759,,0.0,0.84087107038209,0.170726096746193
-0.140458821755787,-0.250270677982753,-0.154228855721393,,-0.123456790123457,0.840382636479037,0.171263563595304
-0.140458821755787,-0.206949827031992,-0.168316831683168,,-0.123456790123457,0.838366154279906,0.172927583158395
-0.140458821755787,-0.206949827031992,-0.180487804878049,,-0.123456790123457,0.839281090430606,0.172365569803104
-0.140458821755787,-0.242304944377725,-0.173913043478261,,-0.123456790123457,0.838506799568232,0.173166266034102
-0.140458821755787,-0.242304944377725,-0.168269230769231,,-0.0775193798449612,0.837907967684347,0.173833466261186
-1.0,-0.486218832341312,-0.624078624078624,-0.352051835853132,0.0,1.0,0.14794738495268
-1.0,-0.443479773378272,-0.577181208053691,-0.285714285714286,0.0,0.98336767348885,0.14687232394862
-1.0,-0.434963795576291,-0.545647558386412,-0.543596730245232,0.0,0.973059901582693,0.143742196062833
-1.0,-0.434963795576291,-0.518145161290323,-0.435967302452316,0.0,0.958999375234947,0.14541834309508
-1.0,-0.394204115093082,-0.51503006012024,-0.435967302452316,0.0,0.956138088209519,0.1422029600695
-1.0,-0.378509845502055,-0.507128309572301,-0.141025641025641,0.0,0.943876822492464,0.140488875606485
-1.0,-0.352316768077407,-0.527472527472527,0.0,0.0,0.930009736345162,0.14071176248101
-1.0,-0.33432001134184,-0.536470588235294,0.0,0.0,0.920565237376622,0.139382439353566
-1.0,-0.349202715051908,-0.536764705882353,0.0,0.0,0.908157094786472,0.141349759509596
-1.0,-0.225758257943081,-0.19047619047619,0.0,0.0,0.984526905614902,0.146252336002668
-1.0,-0.250716863755253,-0.182983682983683,0.0,0.0,0.984404796573761,0.144628476362032
-1.0,-0.170507820393249,-0.214237288135593,0.0,0.0,0.91252494124318,0.0100911611446302
-1.0,-0.17955349586181,-0.213070115724983,0.0,0.0,0.287952922740477,0.0099449007037645
-1.0,-0.17955349586181,-0.202462380300958,0.0,0.0,0.287490663587337,0.0083804450912582
-1.0,-0.17955349586181,-0.194672131147541,0.0,0.0,0.287131985285708,0.0069748379702733
-1.0,-0.175219647539164,-0.188316151202749,0.0,0.0,0.286859750748203,0.0035613372226052
-1.0,-0.175219647539164,-0.176268861454047,0.0,0.0,0.286591997804711,0.0013183514637183
1.0,1.0,1.0,,-1.0,1.0,0.0781932946667954
0.0,0.0,-0.0030674846625766,,0.0,1.0,0.0778593409958193
-1.0,-0.209189137838265,-0.247851949768672,0.0,0.0,0.293360682862154,0.0043440592536718
-1.0,-0.232899917118432,-0.249834765366821,0.0,0.0,0.543149682893009,0.0031428477562459
-1.0,-0.232899917118432,-0.24901185770751,0.0,0.0,0.550687298063981,0.0026019751954607
-1.0,-0.209250676437652,-0.256176853055917,-0.0100925147182506,0.0,0.852357058232437,0.0006871082607245
,-0.547839770037211,-0.990654205607477,,,0.974027530515768,0.068207743305583
,-0.616326508657983,-0.9921875,,,0.976564109502378,0.0679737519621366
,-0.616326508657983,-0.992805755395683,,,0.978637402011041,0.0677652084601427
,-0.673384279911403,-0.993333333333333,,,0.98062692373253,0.0675407675110656
,-0.703265799421326,-0.993377483443709,,,0.982467087493486,0.0674252115517188
,-0.703265799421326,-0.993788819875776,,,0.983921166865307,0.0674873466421566
,-0.703265799421326,-0.994047619047619,,,0.985481289724542,0.067412457285273
,-0.796383602827953,-0.994152046783626,,,0.986694011115225,0.0675646702994177
,-0.796383602827953,-0.994285714285714,,,0.988387142737788,0.0674292879708402
,-0.805650907751628,-0.99438202247191,,,0.990202983434162,0.0675135155361557
,-0.805650907751628,-0.994413407821229,,,0.992102012354909,0.0677030818544752
,-0.805650907751628,-0.994623655913978,,,0.994305386641909,0.0679112805597496
,-0.814111375280051,-0.994764397905759,,,0.997209050845233,0.0682290365146507
,-0.826391471671774,-0.994791666666667,,,1.0,0.0691400800345107
,1.0,1.0,,,1.0,0.0703476733391575
,1.0,1.0,,,1.0,0.0714632118712566
,1.0,1.0,,,1.0,0.0721376539724643
,1.0,1.0,,,1.0,0.0737945791169103
,1.0,1.0,,,1.0,0.0741550326292389
,-0.109271755732035,-0.0049019607843137,,,1.0,0.0774275658520937
,-0.109271755732035,-0.0048780487804878,,,0.990964226807242,0.0796697415868586
-1.0,-0.103919540808454,-0.53515625,0.0,0.0,0.529414541029885,0.202726548992365
-1.0,-0.103919540808454,-0.533073929961089,0.0,0.0,0.52968782497266,0.203985726424218
-1.0,-0.0993778892642591,-0.544061302681992,0.0,0.0,0.531570813426566,0.203398351408237
-1.0,-0.102162667345136,-0.555970149253731,0.0,0.0,0.529849776777278,0.20815919224012
-1.0,-0.106765600600688,-0.555970149253731,0.0,0.0,0.512799340803714,0.449439322560072
-1.0,-0.184452183749592,-0.568840579710145,,0.0,0.515255474540906,0.449228517581307
-1.0,-0.184452183749592,-0.573476702508961,0.0,0.0,0.516540901454072,0.451189625531224
-1.0,-0.184452183749592,-0.573476702508961,0.0,0.0,0.517087296137512,0.451939102656808
-1.0,-0.184452183749592,-0.576512455516014,0.0,0.0,0.551576364589312,0.418254197851588
-1.0,-0.184452183749592,-0.579505300353357,0.0,0.0,0.553459819766182,0.417769217569622
-1.0,-0.197040406330117,-0.592592592592593,0.0,0.0,0.555972175322911,0.417611628610418
-1.0,-0.152226540883684,-0.551181102362205,0.0,0.0,0.553293557422764,0.158740003077643
-1.0,-0.152226540883684,-0.549407114624506,0.0,0.0,0.545040158798833,0.160547274197477
-1.0,-0.152226540883684,-0.545454545454545,0.0,0.0,0.541856719583066,0.159349098324781
-1.0,-0.128753550186305,-0.529880478087649,0.0,0.0,0.469159467235598,0.109758968718333
,-0.52995565771355,-0.98780487804878,,,0.82877751115551,0.0179932673117788
,-0.52995565771355,-0.984126984126984,,,0.822475892006228,0.016646428369716
,-0.492997778081801,-0.975609756097561,,,0.815461494245692,0.0165551197555328
,-0.492997778081801,-0.964285714285714,,,0.813342753432267,0.015204211790665
,-0.428204905493495,-0.954545454545455,,,0.806088128544712,0.014532886047073
,-0.300989912625188,-0.9375,,,0.799039572852257,0.0136823150576163
,-0.300989912625188,-0.9375,,,0.785415007084778,0.0131815423199571
,-0.437982647335359,-0.909090909090909,,,0.767318190713336,0.0132953855032055
,-0.406554005062545,-0.714285714285714,,,0.741785706138963,0.01412261622768
,-0.360677684448623,-0.714285714285714,,,0.730648520185056,0.0143747456220907
,-0.360677684448623,-0.714285714285714,,,0.721046195150726,0.0151623860927417
,-0.360677684448623,-0.714285714285714,,,0.714015913742771,0.0150517357546094
,-0.360677684448623,-0.714285714285714,,,0.689033007746693,0.0155536262246314
,-0.438857392908536,-0.714285714285714,,,0.667650495144977,0.017561023010437
0.0,-0.406578006833477,0.0,0.0,,0.981709780035358,0.10216869586471
,1.0,1.0,-1.0,,1.0,0.0964132486744659
,1.0,1.0,-1.0,,1.0,0.0954291779023617
,1.0,1.0,,,1.0,0.0936673986164833
,-0.255078055451381,-0.142857142857143,,,1.0,0.0961067390336271
,-0.255078055451381,-0.142857142857143,,,0.999193313842943,0.0955338438799984
,-0.235056815044388,-0.142857142857143,,0.0,0.995835085871589,0.0953558504313917
,-0.235056815044388,-0.125,,0.0,0.991013359439947,0.0964757694651156
,-0.235056815044388,0.0,,0.0,0.98999689383748,0.0959461596028652
-0.836588618013349,-0.208777050856675,-0.384259259259259,0.0,0.0,1.0,0.137125629141607
1.0,1.0,1.0,-1.0,,1.0,0.141765577260679
1.0,1.0,1.0,-1.0,,1.0,0.143979348038298
-0.140458821755787,-0.262233794916661,-0.196153846153846,0.0,0.0,1.0,0.148971829832085
-0.140458821755787,-0.262233794916661,-0.186770428015564,0.0,0.0,0.992784889081298,0.151269804134513
-0.140458821755787,-0.251706548534682,-0.200772200772201,0.0,0.0,0.992048490284855,0.149945893181875
-0.140458821755787,-0.240519775076223,-0.175097276264591,,0.0,0.980399623229249,0.0963362118187066
-0.140458821755787,-0.240519775076223,-0.143426294820717,,0.0,0.977235998011204,0.0953075162194767
-0.140458821755787,-0.236597592220115,-0.127490039840637,0.0,0.0,0.963981801590114,0.097341738211127
-0.140458821755787,-0.236597592220115,-0.119521912350598,0.0,0.0,0.956583426344982,0.0989597015210818
-0.140458821755787,-0.216701657550949,-0.127490039840637,0.0,0.0,0.945302514502673,0.100102906717591
-0.140458821755787,-0.212220450465232,-0.121951219512195,0.0,0.0,0.935041482219578,0.101263609890383
0.0,-0.0676125809180014,-0.033434650455927,-0.0097087378640776,-0.0160450997398092,0.949717821831289,0.562935750290151
0.0,-0.0512396042155687,-0.0363636363636364,-0.0097087378640776,-0.0160450997398092,0.950231401826959,0.562620511315489
0.0,-0.0512396042155687,-0.0364741641337386,-0.0097087378640776,-0.0160450997398092,0.951338717836668,0.561628338336705
0.0,-0.0512396042155687,-0.0373831775700935,-0.0097087378640776,-0.0160450997398092,0.952427395155699,0.561013523050092
0.0,-0.0539134999054648,-0.0536277602523659,-0.0097087378640776,-0.0160450997398092,0.953024414871839,0.560961628848366
0.0,-0.0539134999054648,-0.0605095541401274,-0.0097087378640776,-0.0160450997398092,0.953660854320267,0.560595773035286
0.0,-0.0539134999054648,-0.0709677419354839,-0.193037974683544,-0.0160450997398092,0.955437365308757,0.559003844558514
0.0,-0.082828214455394,-0.0822368421052632,-0.4140625,-0.0178916827852998,0.957206687805748,0.558125681873843
0.0,-0.0852999886216156,-0.097972972972973,-0.4140625,-0.0163572060123784,0.958506818655555,0.557798280879118
0.0,-0.087923725273293,-0.114478114478114,-0.4140625,-0.0163572060123784,0.983587841874647,0.565029887003588
0.0,-0.087923725273293,-0.149152542372881,-0.4140625,-0.0163572060123784,0.984621012249985,0.564854059445937
0.0,-0.13457584708122,-0.16382252559727,-0.53416149068323,-0.0163572060123784,0.985682565878948,0.564366982739714
0.0,-0.13457584708122,-0.171328671328671,-0.605263157894737,-0.0163572060123784,0.98726945240775,0.563388656961235
0.0,-0.168991814006275,-0.175438596491228,-0.605263157894737,-0.0163572060123784,0.988122759225006,0.563501701079869
0.0,-0.168991814006275,-0.189473684210526,-0.717628705148206,-0.0163572060123784,0.989007814738909,0.563162235765609
0.0,-0.168991814006275,-0.193661971830986,-0.76158940397351,-0.0163572060123784,0.98964338207028,0.563105640950548
0.0,-0.175771357244995,-0.201413427561837,-0.76158940397351,-0.0163572060123784,0.990521624489931,0.562669987627951
0.0,-0.175771357244995,-0.213523131672598,-0.984819734345351,-0.0163572060123784,0.991730452305566,0.562096046095245
0.0,-0.175771357244995,-0.213523131672598,-0.988795518207283,-0.195298372513562,0.997962483634859,0.592357595447993
0.0,-0.196130462705316,-0.214285714285714,-0.988795518207283,-0.195298372513562,0.998882761236176,0.591868507214439
0.0,-0.196130462705316,-0.240282685512367,-0.992967651195499,-0.195298372513562,1.0,0.591368190110336
1.0,1.0,1.0,-1.0,-1.0,1.0,0.588575025247327
1.0,1.0,1.0,-1.0,-1.0,1.0,0.588494844215917
0.0,-0.422143877429478,-0.547892720306513,0.0,-0.398032200357782,1.0,0.588562970755641
,-0.360677684448623,-0.714285714285714,,,0.655820726986264,0.0320091558009745
,-0.360677684448623,-0.714285714285714,,,0.838230127594914,0.0192371165081202
,-0.474512607816497,-0.714285714285714,,,0.842847407867661,0.0188477164360996
,-0.474512607816497,-0.833333333333333,,,0.846130999615695,0.0194031586140126
,-0.437982647335359,-0.833333333333333,,,0.852850358804963,0.018669118915474
,-0.437982647335359,-0.923076923076923,,,0.858338095057724,0.0189999252284552
,-0.300989912625188,-0.9375,,,0.863730918716739,0.01954981659697
,-0.428204905493495,-0.954545454545455,,,0.865472813225392,0.0208403761822587
,-0.428204905493495,-0.956521739130435,,,0.865515780634192,0.0217740173417993
,-0.492997778081801,-0.975,,,0.871502704215821,0.0216499531628583
,-0.52995565771355,-0.984848484848485,,,0.87137892772098,0.0235870514399253
,-0.572903736323577,-0.988505747126437,,,0.875847079325694,0.02412424669447
,-0.547839770037211,-0.98989898989899,,,0.879606243717699,0.0259341448998893
,-0.547839770037211,-0.990654205607477,,,0.877103579699613,0.0288346642781655
-1.0,-0.0907468567849174,-0.114707952146376,0.0,-0.151021775544389,0.738385769988873,0.379045025307139
-1.0,-0.0879433872380831,-0.0968421052631579,-0.45748987854251,-0.109396233741021,0.734143202073904,0.385692003063067
-1.0,-0.0879433872380831,-0.0947368421052632,-0.45748987854251,-0.109396233741021,0.733997279277078,0.385876907922522
-1.0,-0.0861330536537405,-0.0865862313697658,-0.45748987854251,-0.187974314068885,0.538641075701107,0.208013620474114
-1.0,-0.0881774890595986,-0.0843373493975904,-0.506726457399103,-0.174282842341297,0.534282874134406,0.201454757186803
-1.0,-0.0655205535536169,-0.0826855123674912,-0.506726457399103,-0.174282842341297,0.533429974461151,0.202196683655474
-1.0,-0.0655205535536169,-0.0815752461322082,-0.513636363636364,-0.174282842341297,0.532936030565834,0.202406826568215
-1.0,-0.0444839551029111,-0.0735395189003436,-0.696581196581197,-0.148533772652389,0.531881898023379,0.198426164120327
-1.0,-0.180075703041226,-0.208653175157013,0.0,0.0,0.221817137105095,0.0802805204864896
-1.0,-0.642003479027431,-1.0,,,0.972262871066281,0.0417130254058838
-1.0,-0.642003479027431,-1.0,,,0.969930999198368,0.0412040179824552
-1.0,-0.642003479027431,-1.0,,0.0,0.967570363953299,0.0410587560447314
-1.0,-0.642003479027431,-1.0,,0.0,0.966432604407897,0.0408922612575504
-1.0,-0.642003479027431,-1.0,,0.0,0.965581744396011,0.0406649345163311
-1.0,-0.642003479027431,-1.0,,0.0,0.964573449442978,0.0404248811831186
-1.0,-0.642003479027431,-1.0,,0.0,0.963436962779387,0.0402056879290897
,-0.515016715525136,-1.0,0.0,0.0,0.962289436077566,0.0400381054026448
,-0.515016715525136,-1.0,0.0,0.0,0.961311359743617,0.0399069909082
,-0.515016715525136,-1.0,0.0,0.0,0.96056272113738,0.0396441197656183
,-0.515016715525136,-1.0,0.0,0.0,0.958008343648524,0.0393194608825937
,-0.515016715525136,-1.0,0.0,0.0,0.957179711999402,0.0391863149895806
,-0.515016715525136,,0.0,0.0,0.956385428030973,0.0389794009373478
,-0.515016715525136,,0.0,0.0,0.955284236602338,0.0387079676487748
,-0.515016715525136,,0.0,0.0,0.953749326072231,0.0384691977090291
,-0.414503142023831,,0.0,0.0,0.952091455460358,0.0384934425572361
,-0.414503142023831,,0.0,0.0,0.951588638252653,0.0384129276385622
,-0.414503142023831,,0.0,0.0,0.951084642989568,0.0381731764325016
,-0.414503142023831,,0.0,0.0,0.949803709845204,0.0380578934432682
,-0.414503142023831,,0.0,0.0,0.948777010281833,0.0379344307465922
,-0.361577488768136,,0.0,0.0,0.947783706029334,0.0378088434916136
,-0.361577488768136,,0.0,0.0,0.946787332616178,0.0376872116882147
,-0.361577488768136,,0.0,0.0,0.945797916031066,0.0375628847380343
,-0.361577488768136,,0.0,0.0,0.944769264079174,0.0374910142552967
,-0.361577488768136,,0.0,0.0,0.943980945944267,0.0373532933890503
,-0.361577488768136,,0.0,0.0,0.942921952682253,0.0373080214902372
,-0.361577488768136,,0.0,0.0,0.942223430681498,0.0372620568335315
,-0.361577488768136,,0.0,0.0,0.941674595210122,0.0372110088480373
,-0.361577488768136,,0.0,0.0,0.941159681158244,0.0371677253089162
,-0.361577488768136,,0.0,0.0,0.940693692207989,0.0371631396544501
,-0.361577488768136,,0.0,0.0,0.940463726939769,0.0370951546405381
,-0.361577488768136,,0.0,0.0,0.939990168343009,0.0370392014070772
,-0.361577488768136,,0.0,0.0,0.939289212658713,0.0368589945906462
,1.0,1.0,,-1.0,1.0,0.018627341222178
,1.0,1.0,,-1.0,1.0,0.0181528987480383
,1.0,1.0,,-1.0,1.0,0.0176207971275425
,1.0,1.0,,-1.0,1.0,0.0168836599411169
,1.0,1.0,,-1.0,1.0,0.0161112781776062
,-1.0,-1.0,,-0.985915492957746,1.0,0.015404047136237
,-1.0,-1.0,,-0.985915492957746,0.999805447671914,0.0146131483823624
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0675112097473814
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0661648247063189
1.0,1.0,1.0,-1.0,-1.0,1.0,0.064155491924289
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0623260556015396
-1.0,-0.191611966392831,-0.252652519893899,0.0,0.0,0.0292638618880875,0.0388718795912934
-1.0,-0.191611966392831,-0.245033112582781,0.0,0.0,0.0194469083298327,0.0461776473779311
-1.0,-0.191611966392831,-0.242244224422442,0.0,0.0,0.0280469363394977,0.0476740518662647
-1.0,-0.191611966392831,-0.243243243243243,0.0,0.0,0.0266805891304775,0.0529616359071534
-1.0,-0.191611966392831,-0.241765480895916,0.0,0.0,0.0380883946045574,0.052682186584154
-1.0,-0.11915525461577,-0.138349514563107,0.0,0.0,0.970030237711289,0.0107674556509587
-1.0,-0.14340448399208,-0.140158439975625,0.0,0.0,0.969413063600819,0.009389299555076
-1.0,-0.165155932042857,-0.143552311435523,0.0,-0.180710041139723,0.968884409180042,0.0079470503440509
-1.0,-0.111248409078767,-0.137785800240674,0.0,0.0,0.964683165683276,0.0034877574615414
-1.0,-0.14340448399208,-0.146268656716418,0.0,0.0,0.963505295112421,0.0032191478872328
-1.0,-0.165155932042857,-0.150089338892198,0.0,0.0,0.954002669892728,0.0026423975288577
-1.0,-0.165155932042857,-0.155172413793103,0.0,0.0,0.935115746699857,0.0023379867813057
-1.0,-0.165155932042857,-0.159050445103858,0.0,0.0,0.945686595552767,0.0026804250497372
-1.0,-0.223187611590092,-0.164991129509166,0.0,0.0,0.967485352277473,0.003532318445077
-1.0,-0.223187611590092,-0.16577221228384,0.0,0.0,0.975205829281865,0.0067050607515595
-1.0,-0.223187611590092,-0.164465786314526,0.0,0.0,0.976298604310451,0.0080773014560035
-1.0,-0.223187611590092,-0.164556962025316,0.0,0.0,0.976532030707423,0.0092274635065868
-1.0,-0.223187611590092,-0.169799878714372,0.0,0.0,0.976958121326201,0.0101239036193368
-1.0,-0.197378452997645,-0.174071819841753,0.0,0.0,0.97701757380898,0.0125332187072711
-1.0,-0.197378452997645,-0.176004872107186,0.0,0.0,0.977108320294354,0.0136489652671763
-1.0,-0.197378452997645,-0.176077717061324,0.0,0.0,0.977147810060823,0.0147429126895032
-1.0,-0.197378452997645,-0.175970873786408,0.0,0.0,0.977215475544247,0.0156991571374982
-1.0,-0.197378452997645,-0.182203389830508,0.0,0.0,0.977181637785165,0.0171423229059276
-1.0,-0.202115489661842,-0.186327888687235,0.0,0.0,0.977166384601124,0.017925538403369
-1.0,-0.227772323748448,-0.194930597465299,0.0,0.0,0.977130374439786,0.0191447747620396
-1.0,-0.227772323748448,-0.198802395209581,0.0,0.0,0.977198226856918,0.0203533066774873
-1.0,-0.223187611590092,-0.188948306595365,0.0,0.0,0.977117864008941,0.0249775257326478
-1.0,-0.358089967102177,-0.482439926062847,0.0,0.0,0.594462362390447,0.292883999509842
-1.0,-0.358089967102177,-0.487619047619048,0.0,0.0,0.653806249742682,0.337609418131999
-1.0,-0.376235373253061,-0.490234375,-0.141025641025641,0.0,0.654540928446377,0.338297278254438
-1.0,-0.405413932363252,-0.5,-0.141025641025641,0.0,0.654287028737185,0.340133696972271
-1.0,-0.422435765564828,-0.50293542074364,-0.141025641025641,0.0,0.654067639061149,0.341294919621183
-1.0,-0.422435765564828,-0.512974051896208,-0.435967302452316,0.0,0.595659736197225,0.112891818982814
-1.0,-0.407344521950783,-0.512922465208748,-0.435967302452316,0.0,0.620747932613393,0.104608455370347
-1.0,-0.407344521950783,-0.526639344262295,-0.435967302452316,0.0,0.625375157035705,0.107288299935057
-1.0,-0.43387548170171,-0.553376906318083,-0.435967302452316,0.0,0.627397628705965,0.107371883173114
-1.0,-0.450408297530926,-0.573991031390135,-0.645547945205479,0.0,0.626747224220503,0.107939663318264
-1.0,-0.490364156570479,-0.587155963302752,-0.744286596664608,0.0,0.589650652531755,0.108449148246901
-1.0,-0.490364156570479,-0.597674418604651,-0.744286596664608,0.0,0.595135823283084,0.107860750391382
-1.0,-0.490364156570479,-0.60655737704918,-0.744286596664608,0.0,0.762491791516025,0.0880084145432307
-1.0,-0.165517035709007,-0.151670951156812,0.0,0.0,0.790231190964642,0.0634633188225831
-1.0,-0.155998191322232,-0.144702842377261,0.0,0.0,0.78809102855448,0.0630495399554211
-1.0,-0.155998191322232,-0.144329896907216,0.0,0.0,0.789184908883953,0.0625198284643062
-1.0,-0.155998191322232,-0.143589743589744,0.0,0.0,0.788098096617643,0.0624751611567685
-1.0,-0.155998191322232,-0.138817480719794,0.0,0.0,0.793053721048359,0.0613940539672049
-1.0,-0.155998191322232,-0.128865979381443,0.0,0.0,0.793648148308016,0.0608142264892094
-1.0,-0.155998191322232,-0.1171875,0.0,0.0,0.792073364472138,0.0607587720770655
-1.0,-0.142142964315367,-0.10498687664042,0.0,0.0,0.795424385211246,0.0599909473807862
-1.0,-0.142142964315367,-0.101827676240209,0.0,0.0,0.796102148397177,0.0595198077363254
-1.0,-0.109823420781314,-0.0895140664961637,0.0,-0.34529582929195,0.795323285664139,0.05937819374145
-1.0,-0.109823420781314,-0.089058524173028,0.0,-0.33872502378687,0.799221293324033,0.0585094512588348
-1.0,-0.108288211323234,-0.0843672456575682,0.0,-0.33872502378687,0.802202825658368,0.0575810822439287
-1.0,-0.108288211323234,-0.0823244552058111,0.0,-0.302463891248938,0.801527822766133,0.0572097555421598
-1.0,-0.0798995226074133,-0.0350467289719626,0.0,-0.33872502378687,0.811945552463229,0.051839287804232
-1.0,-0.0798995226074133,-0.0348837209302326,0.0,-0.33872502378687,0.730378887301544,0.0547832689366177
-1.0,-0.0769941188560565,-0.0344827586206897,0.0,-0.33872502378687,0.72482823833755,0.0552247065913666
-1.0,-0.0729825803364436,-0.0389016018306636,0.0,-0.33872502378687,0.718576461997034,0.0557665250090781
-1.0,-0.19742774790046,-0.248290013679891,0.0,0.0,0.151048802851314,0.0124179825981704
-1.0,-0.19742774790046,-0.251204404679972,0.0,0.0,0.140179383996954,0.0113364022372773
-1.0,-0.19742774790046,-0.252602359472588,0.0,0.0,0.0272031059058533,0.0053370742525294
-1.0,-0.19742774790046,-0.254367575122292,0.0,0.0,0.0115124811987821,0.0044235640098089
,-0.0361579330474314,-0.0048543689320388,,,1.0,0.0471178590295963
,1.0,1.0,,,1.0,0.0461762233285348
,1.0,1.0,,,1.0,0.0450123932198315
,1.0,1.0,,,1.0,0.0455630622048293
,1.0,1.0,,,1.0,0.0453968334903952
,-0.861413508310414,-0.994791666666667,,,1.0,0.0454899629619348
,-0.826391471671774,-0.994764397905759,,,0.997427648220129,0.0450685006647892
,-0.814111375280051,-0.994764397905759,,,0.993039642931656,0.0450996723849858
,-0.770579094240036,-0.994413407821229,,,0.988570443849714,0.0452292716041615
,-0.760137314241676,-0.994318181818182,,,0.983890006222793,0.0452849599263129
,-0.703265799421326,-0.993975903614458,,,0.978173533519993,0.0457871320590507
,-0.703265799421326,-0.993377483443709,,,0.972782958975951,0.0464426687712893
,-0.616326508657983,-0.992592592592593,,,0.967915836588788,0.0467772483884454
,-0.547839770037211,-0.990740740740741,,,0.960998668680965,0.0476091867605213
,-0.529829034195763,-0.98989898989899,,,0.952511426112529,0.0492988276596582
,-0.440614781673981,-0.989130434782609,,,0.946057127926643,0.0514061944201957
-0.140458821755787,-0.236597592220115,-0.131474103585657,0.0,0.0,0.882650892421574,0.130834423153101
-0.140458821755787,-0.240519775076223,-0.147410358565737,,0.0,0.882317333780431,0.130889848397882
-0.140458821755787,-0.240519775076223,-0.186770428015564,,0.0,0.960561727219592,0.107753481992413
-0.140458821755787,-0.240519775076223,-0.185328185328185,,0.0,0.961409258126013,0.108239038136818
-0.140458821755787,-0.251706548534682,-0.211764705882353,0.0,0.0,0.974952724046477,0.104851246298989
-0.140458821755787,-0.262233794916661,-0.190661478599222,0.0,0.0,0.976240718832162,0.106836126066332
-0.140458821755787,-0.262233794916661,-0.190661478599222,0.0,0.0,0.976905197353893,0.106918720303536
-0.140458821755787,-0.276874263400381,-0.229885057471264,0.0,0.0,0.988958932366353,0.106102270747235
-0.140458821755787,-0.2958992021036,-0.259259259259259,-1.0,,1.0,0.105264869808203
1.0,1.0,1.0,-1.0,,1.0,0.10658666000706
-0.836588618013349,-0.315202015811916,-0.429223744292237,0.0,0.0,1.0,0.104882954627136
-0.836588618013349,-0.208777050856675,-0.341584158415842,0.0,0.0,0.987726542804121,0.105981070687998
-0.836588618013349,-0.149240876498861,-0.27807486631016,0.0,0.0,0.974572462469211,0.108484194529814
-1.0,-0.216714813460414,-0.237895995218171,-0.0018621973929236,0.0,0.993787405640053,0.0164235269610279
-1.0,-0.216714813460414,-0.239856801909308,0.0,0.0,0.917738543509092,0.0116524824038202
-1.0,-0.213088516320332,-0.241646778042959,-0.0099502487562189,0.0,0.596541119776393,0.0130426922790351
,-0.438857392908536,-0.714285714285714,,,0.46134493078249,0.0270372893394749
,-0.438857392908536,-0.714285714285714,,,0.455436408352505,0.0265544083822288
