street_id,pca_component_1,pca_component_2
3762,-0.5187135327648363,-0.2970263017086735
3763,-0.5482847579004402,-0.28853498910963854
3764,-0.5187136008559412,-0.29702625850413417
3765,-0.518713597526252,-0.29702626054584536
3766,-0.5482847579004402,-0.28853498910963854
3944,-0.5482847579004402,-0.28853498910963854
3945,-0.5187135967825015,-0.29702626149146144
3946,-0.518713592518443,-0.29702626321355763
3947,-0.5482847579004402,-0.28853498910963854
4009,-0.5187136066799289,-0.29702625587769815
4105,-0.5482847579004402,-0.28853498910963854
4122,-0.5187135189922174,-0.29702630407367697
4123,-0.5187135471086839,-0.2970262926942539
4124,-0.5187135970808359,-0.2970262607641478
4194,-0.5187134917192241,-0.2970263189916188
4195,-0.5187136023870118,-0.2970262583126158
4196,-0.5187135303557892,-0.29702629777997863
4197,-0.5187135941827119,-0.2970262619503899
4198,-0.5187135427097608,-0.29702629111697687
4199,-0.5187135299508852,-0.2970262980871748
4238,-0.5187135926780008,-0.2970262621921291
4239,-0.5187134201733606,-0.29702636821660994
4240,-0.5187135433751525,-0.2970262907741672
4241,-0.5187135264379522,-0.29702629993088797
4242,-0.5187135972188798,-0.2970262601443349
4243,-0.5187134328265525,-0.29702635143793404
4244,-0.5187135464248913,-0.2970262915449831
4245,-0.5482847579004402,-0.28853498910963854
4246,-0.5482847579004402,-0.28853498910963854
4247,-0.518713599955685,-0.2970262589101215
4248,-0.5482847579004402,-0.28853498910963854
4249,-0.48914244324633316,-0.30551752882575023
4250,-0.48914245545941765,-0.30551752264575777
4251,-0.5187135965548805,-0.2970262616205668
4252,-0.5187136066799289,-0.29702625587769815
4253,-0.5187136066799289,-0.29702625587769815
4254,-0.5187135966958585,-0.29702626038020113
4255,-0.5187135228286881,-0.2970263019877305
4256,-0.5187135447046438,-0.29702629487333665
4378,-0.4891423671313798,-0.30551757819362213
4379,-0.48914239501572454,-0.3055175558816886
4380,-0.489142439902279,-0.30551753051788866
4381,-0.4891423824830552,-0.3055175633148435
4382,-0.48914225214873025,-0.30551763526363734
4383,-0.48914234596854167,-0.3055175865525693
4384,-0.4891424005016079,-0.30551755621730586
4385,-0.5187136009308183,-0.29702625847036696
4386,-0.5187136002467382,-0.2970262587788656
4387,-0.5187136066799289,-0.29702625587769815
4388,-0.5187134360068937,-0.2970263577389733
4389,-0.5187136066799289,-0.29702625587769815
4390,-0.5187134457116659,-0.29702635045281617
4391,-0.5187135991234998,-0.2970262601636608
4392,-0.5187134966781135,-0.2970263163705354
4393,-0.518713511049464,-0.29702630847976524
4394,-0.5187136066799289,-0.29702625587769815
4395,-0.5187134999352011,-0.29702631846691524
4396,-0.5187135960240048,-0.2970262606831861
4397,-0.5187135070626522,-0.2970263185581571
4398,-0.5187134774192949,-0.2970263268423413
4399,-0.5482847579004402,-0.28853498910963854
4400,-0.5482847579004402,-0.28853498910963854
4562,-0.5187136018110373,-0.2970262586393052
4563,-0.5187136066799289,-0.29702625587769815
4564,-0.5187135447003629,-0.29702628990474605
4565,-0.518713466755695,-0.2970263387148147
4566,-0.5482847579004402,-0.28853498910963854
4567,-0.5482847579004402,-0.28853498910963854
4568,-0.5187136027760486,-0.2970262576382259
4569,-0.5187135953881813,-0.2970262615395553
4570,-0.5187134814449202,-0.2970263346771602
4571,-0.5187135250270429,-0.2970263008489464
4572,-0.5187133500875268,-0.2970264110086142
4573,-0.4891424392509193,-0.3055175322956875
4574,-0.4891423200549519,-0.30551760626158986
4575,-0.4891423825987318,-0.30551756695017324
4576,-0.5482847579004402,-0.28853498910963854
4577,-0.5482847579004402,-0.28853498910963854
4652,-0.5187134141432749,-0.2970263616809175
4653,-0.5187136066799289,-0.29702625587769815
