fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
141108,141108,0.481489006646764,3052,0,False,0.02294126831149677,0.4325657022294161,-0.17135419982916433,1.7624504269784675,-1.003088865278158,-0.3258546640083977,0.16335130057756916,-0.06836359623659037,0.15307950955063604,-0.07722550282450753
141109,141109,0.547869722519832,3053,0,False,0.7896262894767074,0.5501210913568827,-1.21318900823796,1.2799567083385395,-0.9159483224384851,-0.19343869920927745,-0.4959495834146115,0.8305529393562427,0.43603608984311715,-0.16862005331684865
141111,141111,0.398285541374564,3054,0,False,2.366938883232586,-2.1925029081063987,-3.4354999093862513,1.0787288358119471,0.8058675090188065,0.45607770412578025,1.672053275996976,-0.7984061427890826,-0.1599185401127896,-0.4170887329332596
141112,141112,0.409138953755286,3055,0,False,2.2461362002713656,-2.0477114437999173,-3.2382905824617363,1.0971091514316693,0.6563987793004832,0.7852432502647545,1.4884673757232556,-0.688879804407766,-0.16638200157790972,-0.4116579421309764
141113,141113,0.427170465261765,3056,0,False,1.5366753942596212,-1.6932036844762584,-2.6420668783353607,1.3766974760122344,0.47397539989989335,0.6108767274166171,1.0953172726960152,-0.384271714402652,-0.2315048091189636,-0.4324672775117858
141127,141127,0.386813173609259,3057,0,False,-0.8325372465810671,-1.0582563189891843,0.1320669491482588,-0.045665494949788436,-0.7935008574211011,-0.05066140581368454,0.15667449609331882,0.22515122932688791,-0.7166098442439044,0.49607900038915986
141128,141128,0.382545999367877,3058,0,False,-0.8074976149860816,-1.084259752771385,0.14655199861056012,-0.02520442293048748,-0.8004869539005494,-0.05299546099418998,0.15297653050587387,0.20872267780234452,-0.6933224500971057,0.5288782375455972
141144,141144,0.292037206063103,3059,0,False,-0.7637617849110953,-1.7842657261170305,0.2860539644771378,0.5178255058326893,-0.3300174890388444,0.07413676067338984,0.3783287364871981,0.18104169755655694,0.5163157515315526,-0.5748780479048234
141145,141145,0.289455950267464,3060,0,False,-0.767779022127417,-1.8104089976651256,0.2970045488259174,0.4883466767464234,-0.32738083102987264,0.07443899982722745,0.3748722953022918,0.17117455260990905,0.5354231988541008,-0.5695147432456612
141146,141146,0.2868853842306,3061,0,False,-0.76419255819817,-1.828440646097036,0.3046735459765033,0.4854111603590865,-0.32785851289758916,0.07552466442117296,0.3883226987309681,0.18367898831694843,0.5367538178306136,-0.5782141466662719
141147,141147,0.285911790333651,3062,0,False,-0.7719071861442554,-1.8415700823958947,0.3089764655073381,0.462500031072766,-0.32451815894134606,0.0763689953776159,0.3880641478164214,0.18239583557549321,0.5432420524975192,-0.5821824817092528
141737,141737,0.318028151808401,3063,2,True,0.21948255619419374,0.9088711076945103,0.992979623668694,0.1772217178817613,-0.15824848649435563,-0.08580970197471086,0.4465463727803102,-0.023304792724407695,0.21802756098964546,0.4370452225287026
141738,141738,0.311630863290372,3064,2,True,0.2225420476207591,0.8571808822294686,1.007488089896697,0.17628479307296102,-0.14973517667674197,-0.08119756811611367,0.4743170218575947,0.0042276819319415244,0.22792654942445775,0.409625742382307
141739,141739,0.301647286096369,3065,2,True,0.20310541990964384,0.7480610448367983,1.0150641107145097,0.17931494514749588,-0.10738741959716121,-0.06842817019695935,0.49667997137361564,0.039231805740391465,0.2459277682409581,0.36495940250692466
141798,141798,0.474676028669445,3066,0,False,-0.06106298777997186,0.5333681949527055,0.28086502364519733,0.5012603596607668,-1.456782557486352,-0.273034948395498,0.1866790760947097,-0.34279231446348196,0.08206116728097052,0.397807423739955
141802,141802,0.432096022408805,3067,0,False,2.638961715023258,-1.650542459858932,-3.530762356644933,2.2321386588894816,0.6815618328164379,0.2728419204093745,1.7939047378720958,-0.8280514296384626,-0.4712457725792404,-0.2386783585776566
142526,142526,0.355859236801906,3068,4,True,-1.2616918880093007,0.06331103624150063,0.31400149169101255,-0.40354764746310495,1.4649283662518064,0.20813658646897937,-0.5400593933309937,-0.37578316945444395,0.40427930124658046,-0.137709496409708
142527,142527,0.354982040675003,3069,4,True,-1.2670039067613965,0.05051989221397531,0.314450997173693,-0.410117421895935,1.4702772733338032,0.20949479975535665,-0.5403961950688829,-0.37406311169174694,0.4054211209930878,-0.14008940753428922
142528,142528,0.352394838083075,3070,4,True,-1.2850105423088447,0.015283124996368696,0.32083136613449875,-0.44671045227545175,1.4851798467440984,0.21314360095775806,-0.541636904604395,-0.37637105434601065,0.42595210257906696,-0.15709137461658398
142529,142529,0.354117581693807,3071,4,True,-1.3478347570827036,-0.00890369080899797,0.3023144966097492,-0.5046536368717834,1.5246479433919096,0.22426408128663025,-0.5336887338084411,-0.342116114056536,0.4073547519990885,-0.23236502305192294
142530,142530,0.326055407588981,3072,4,True,-1.279077128612654,-0.19904330427621292,0.40335070319163574,-0.547736961776062,1.5005279403884857,0.22500855914563472,-0.45091832954425665,-0.30651650544775394,0.4930248919369334,-0.22492974127773196
142531,142531,0.293424478987452,3073,4,True,-1.175583295346437,-0.38959106783569797,0.5220687808397435,-0.559101531974117,1.4462974111897264,0.22482730642023824,-0.29594884139442124,-0.1933282005927782,0.5268703117018504,-0.24738805730817653
142532,142532,0.277067199800793,3074,4,True,-1.1160533044741323,-0.5196652231213114,0.5708125223196223,-0.5336632757454917,1.4372083816205556,0.2200594325776858,-0.3182371129551778,-0.24643446984921613,0.5916717050284964,-0.12257866459621129
142533,142533,0.275126280483241,3075,4,True,-1.1275835287522662,-0.5485471868991965,0.5712748871864501,-0.5474362123004081,1.4483715686054426,0.22294687847992892,-0.3188375273208433,-0.24092046956611787,0.5893585809646982,-0.12435605158906951
142534,142534,0.273321017825079,3076,4,True,-1.1376455849161462,-0.576136734269762,0.5702708412855445,-0.5554277541945986,1.4589544314223926,0.22572408505773808,-0.31931834981264523,-0.23363929616720439,0.5821473279562666,-0.12302403097517875
142748,142748,0.60689071442095,3077,0,False,1.026732726896602,0.8621650109480351,-1.7727374921088113,1.6394504534101944,-0.831025012703598,0.5425813469119528,-0.7933367271628824,0.9956957699337982,0.2014091331383784,-0.2540165512450736
142973,142973,0.598333465167058,3078,2,True,0.13675526116967657,2.390074064095091,-1.7224450176674238,-1.3160077904001624,1.0962976625175374,-2.6289775416962797,-0.9564772571059589,0.9311311418508665,0.03331136431221849,0.1619678409166636
142974,142974,0.598235024978143,3079,2,True,0.1360184365417623,2.388764962520813,-1.7220939548289702,-1.3178407167423085,1.0967937347075793,-2.6288569854384973,-0.9565216437075654,0.9309488382310115,0.03425293632712607,0.16127371054579276
142975,142975,0.582436064225578,3080,3,True,-1.1063419102468603,2.504327425414527,0.06985124824475805,-0.7159065053206152,0.5788823972419329,-0.004474148713317414,-0.46248597727501345,-0.3001224181879598,-0.6437549568980383,0.030986088656611253
142976,142976,0.582408348021384,3081,3,True,-1.106735575241888,2.504030139460704,0.07033402708311273,-0.7181193586343668,0.5786723930094553,-0.004524958816890507,-0.46247321959696,-0.3003891614265607,-0.6433107053403371,0.03093628761472302
142977,142977,0.333333333333333,3082,5,True,-2.457082517932233,-1.2626395595559334,-0.13850950928300412,-1.335039778243637,2.2302327619430278,0.4200823136765538,-0.5532402998300138,0.5884358619003158,-1.165465193053343,-0.2183536079531825
144011,144011,0.583718476780073,3083,0,False,0.5470793285632887,0.7070750869988097,-1.1564756884126568,-0.20042807447537986,-1.1117776934516197,0.8035754462022522,-0.747262737829317,0.6004941858798355,0.43932224588281615,-0.24154220166337925
144012,144012,0.600922990569442,3084,0,False,0.8443558015784982,0.7017332339685957,-1.5993952323077432,-0.2866014179338344,-0.9827857734679728,0.18452404445704457,-0.8583495800544939,0.9107316698527328,0.5751819900227398,-0.22625482102899164
144013,144013,0.632454569045882,3085,0,False,0.8856857542470051,1.1793238011616318,-1.3661576644104427,-0.6583586499827719,-1.4268596518672738,1.032046603937187,-0.9796034496515222,0.815172130856209,0.3350981868714352,-0.02502096994331341
144014,144014,0.693182717618537,3086,0,False,2.066363846820882,0.9651605172840698,-2.937217314274477,-1.120618056659214,-0.8004275405860458,1.654437111052379,0.536216013619002,-0.8716367716546086,-0.2964175798395017,-0.19714526495210272
144172,144172,0.332939580606494,3087,0,False,-1.16058374221634,-0.04117002027959409,0.47213600478172263,-0.7902784006322265,1.177619606044848,0.1613196989237743,-0.30615511495852193,-0.06562129729303025,-0.15240446278056324,0.2454134889924763
144173,144173,0.358011107563184,3088,0,False,0.23431757650230248,-0.2799989170466941,-1.3243627529457414,-1.3069643694381072,1.8040844598967534,-0.6786061874113899,0.5991811500299934,-0.6188377521967423,-0.2720977246444533,0.17624131597489262
144182,144182,0.290351433367419,3089,0,False,-0.08413782170562854,0.6993333188139459,1.081958220996754,-0.45850867000199924,0.2355457905315664,-0.01925813865007969,0.4286980759481223,0.07059003160090899,0.212111752533393,0.2758919916921612
144245,144245,0.72239662137099,3090,0,False,2.660843226614763,1.2132252385605797,-4.0888350467146495,-0.16492214939624292,-0.6002364467420119,0.3037091298037675,-1.585625526375358,1.854185407160646,0.5494386300464473,-0.13926747381129137
144246,144246,0.85897315555462,3091,0,False,9.761421041124605,-1.0838058456723685,-0.2099236680271703,-0.3818766529018833,1.3087630473348417,0.12954714643676196,-0.3057183709858659,-0.17761018653123828,-0.2917590536382134,-0.2049489236783471
144247,144247,0.551001007250375,3092,1,True,-0.44854826010332827,0.7791161806763991,-0.2827316938265149,1.4287713224043428,-0.9283660262454271,-0.1270223423590343,-0.17143933211326787,-0.38319451702198687,-0.13309615036067646,0.055973798644622784
144248,144248,0.536325936677731,3093,1,True,-0.4166013498642625,0.6563883463764695,-0.25470235256864515,1.482497050944419,-0.9072730456344773,-0.1209354770081534,-0.15846089552793066,-0.38213661257285647,-0.07905706136776071,0.0728032339568227
144249,144249,0.527196706442475,3094,1,True,-0.39522258317698145,0.592324120620252,-0.2337909228317738,1.511785968975856,-0.9019981239847261,-0.11641549481473007,-0.12097991225470614,-0.3496090371928949,-0.061477758941039906,0.0483525445452963
144250,144250,0.524306692846844,3095,1,True,-0.391337822802039,0.5703837408406057,-0.228478000619902,1.5209103879132557,-0.8977015048802742,-0.11414368283685712,-0.1073530833845891,-0.33578286197520185,-0.05720181771476934,0.03449339954045374
144251,144251,0.522679502132747,3096,1,True,-0.39414402270481297,0.5519726660996139,-0.22910289509518914,1.5290930503273674,-0.8884301891289038,-0.11152985612535203,-0.10424404459245017,-0.32981738340257144,-0.053353960401894156,0.025278196910729567
144252,144252,0.518225781633523,3097,1,True,-0.3831127866932411,0.5123159563844712,-0.22139338904613343,1.5491547374340764,-0.8806918542192191,-0.11015156487507037,-0.1088965500957281,-0.3393990399294443,-0.03192096843223086,0.041968023562471264
144253,144253,0.515277873463483,3098,0,False,-0.3775539765412781,0.48606994820267535,-0.21336844319939155,1.5490662737118255,-0.8776242136478452,-0.10987347701811061,-0.11323068550087276,-0.34933472384722275,-0.014320500089618403,0.05475079176086538
144254,144254,0.512595782570665,3099,1,True,-0.420525327527867,0.41083100829121194,-0.24926107453479823,1.613029690059198,-0.8042198987141643,-0.09248032671282246,-0.12779211153875505,-0.32938917281820046,-0.012408460834727951,0.004586964177304973
144610,144610,0.577535467774304,3100,4,True,-1.1128447264729078,2.4541767360317324,0.07234406557519102,-0.6986417577351713,0.6038788762603824,0.00275787089814372,-0.4507766333669829,-0.2861881746835818,-0.6194445367898171,-0.005150299695088913
144611,144611,0.57718278802612,3101,4,True,-1.1153436724772883,2.4518363138428914,0.07751639830200165,-0.7186164464448693,0.6010015449542614,0.002160729282726394,-0.4493683779624157,-0.28785782965921003,-0.6152438007680844,-0.006096993513221951
144612,144612,0.576950816204971,3102,4,True,-1.1169046065874124,2.4490232835852646,0.07856203600497527,-0.7233388043186006,0.6018407829990176,0.0023777930421480797,-0.4492812960217891,-0.28827079037151826,-0.6129849448324042,-0.00770310504361656
144613,144613,0.331439393939394,3103,6,True,-2.446939842704295,-1.2676596831918174,-0.12930698330537319,-1.3344016210173006,2.222411670434755,0.419492516428591,-0.5372924680818258,0.6001493064510122,-1.1646313901885597,-0.22534029135596548
144929,144929,0.308958810007561,3104,0,False,0.0017886089258896596,0.3153293001685484,0.9977825465927199,-0.32412481792286785,-0.39552319465227387,-0.09813811880791802,0.4185417354799081,-0.1065869523401094,0.3522720920329425,0.40526516069957297
144930,144930,0.430062776555965,3105,0,False,-0.23746261205648098,0.09915152884011814,0.502769052814552,-0.1943344506853402,-1.3948265994949305,-0.22710254397561627,0.28617997285540475,-0.3527937584495557,0.39263526365485096,0.15875719322804874
144931,144931,0.456010458619099,3106,0,False,0.042305297069951855,0.29799346243153474,0.26318358438584066,-0.19288397989477893,-1.4175061595984442,-0.08054136296081943,0.41263154381158323,-0.5586100163452727,0.3498689390911772,0.165882545538145
145583,145583,0.291429054594234,3107,2,True,1.1704828588546992,-3.5258322830648106,-2.594972421948291,-1.764589733565732,0.8169302682836816,-0.04927202265978842,1.8197605663694991,-0.8341338027607554,-0.548664921743796,0.05813421909082912
145693,145693,0.317219872441739,3108,0,False,-0.9338538896988462,-1.7166220081913905,0.215846367159531,0.167487808522434,-0.36397847078729834,0.06017712596271271,0.27341478481537723,0.20647715114434026,0.14342720589386326,-0.32236472597187243
145694,145694,0.317374621089808,3109,0,False,-0.93256468113695,-1.7144046431690114,0.21505496534652777,0.1721013579337508,-0.3640496482161792,0.06014025167013978,0.27339255772062354,0.20630045189181645,0.1437820892101723,-0.3229292346279496
145695,145695,0.312792814889276,3110,0,False,-0.977579046142662,-1.785184982678096,0.25147295901018607,-0.046793564833893526,-0.39190500717750054,0.05467666920132321,0.27772401037673683,0.2263442457208632,0.0673535459974055,-0.24343190817525753
145696,145696,0.312426394240685,3111,0,False,-0.9798019164708727,-1.7908203027301295,0.25162625068355776,-0.05032962368587542,-0.3903267546426426,0.05511179841625201,0.2776879225793032,0.227919788024183,0.06508577246132995,-0.24224585266102067
145697,145697,0.311016272134505,3112,0,False,-0.9770842944290373,-1.8003262075580813,0.2567168993709757,-0.04688140344052197,-0.38434890764607005,0.05612448173952964,0.2750142819112873,0.21546161134787561,0.09732533295391355,-0.25436948098957546
145698,145698,0.311818292638931,3113,0,False,-0.9839692081955411,-1.796970395577476,0.25330469854348386,-0.052788102362431914,-0.38193867127212494,0.05695673640479656,0.27662332951711033,0.2211257564282998,0.09003135440500964,-0.2622794022865799
145904,145904,0.477763220578389,3114,0,False,-0.5085735978750416,-0.13241408684465217,-0.4268376200838788,2.240474222039361,-0.43952996351157786,-0.0038247100150766464,-0.17899453869803064,-0.16996548549882998,-0.10647262371654163,-0.05273953597119341
145905,145905,0.478479160298693,3115,0,False,-0.515956234555394,-0.1364900315890852,-0.4355329678522182,2.2511210160565147,-0.4290119160763742,-0.0020470476607728997,-0.18919501553381507,-0.17445220848048598,-0.10795475594834013,-0.05087146448846903
146190,146190,0.288660931672436,3116,0,False,-0.7689789123593064,-1.8614775336445442,0.2531724500364055,0.5743150760709567,-0.32974483072961414,0.07646122633666685,0.382813847662352,0.27024663952226774,0.2988127419418396,-0.4317886551510108
146209,146209,0.272211266897599,3117,2,True,-1.6179309058873168,-2.8137627619868293,0.13136779747360755,-0.8425914504746113,0.045114306904190306,0.16289445950674405,0.0635205289638486,0.42862672808019153,-0.44953964360964555,0.01973402777117512
146430,146430,0.292675043878478,3118,0,False,-1.1205605478056384,-2.1198259520911815,0.2961814169606787,-0.3871864899868813,-0.28819908101126346,0.06956198524316705,0.1431056093483499,0.09909166622655921,0.1715710079554495,-0.10263918258291066
146711,146711,0.416666666666667,3119,5,True,3.8071087658734255,-0.6936631211064901,3.664616961590972,0.19453747328769735,-0.7384191446284376,-1.0357992325526006,-1.9773939876689735,-2.147282493765432,-0.6640650739549147,0.2693224354823851
146712,146712,0.404196537202344,3120,5,True,-0.27528981551240983,1.8997460824481096,0.8692553739695768,-0.6445135440974186,-0.0023187645406678634,-0.030455712128392078,0.932047163868372,0.7362099400082306,-0.47722485855244445,-0.6903424266642542
146713,146713,0.403900985798886,3121,5,True,-0.2772990127392101,1.8957551296315311,0.8698933081681302,-0.6481226682659398,-0.0004102999937878068,-0.02999374874296409,0.9318802917569083,0.7358471445269174,-0.47443277925782645,-0.6927123166459805
146714,146714,0.40339064972243,3122,5,True,-0.28140601615677413,1.8891375536155541,0.8723139157359194,-0.6600892306452842,0.0017528886564690028,-0.029473181010727982,0.9316681660499311,0.7343963359486547,-0.4687216429728287,-0.6965247509119041
146715,146715,0.402570851592651,3123,5,True,-0.2861430739865423,1.8777292492590316,0.8723569985356328,-0.6625286444179508,0.008576506489372485,-0.02781931641825571,0.9310983304428238,0.7344103492747109,-0.46195093791214276,-0.7036178515879168
146716,146716,0.402453740887063,3124,5,True,-0.2869388137387641,1.8761500529851427,0.8726093045928145,-0.6639491051540415,0.009338653143287516,-0.027635043437401977,0.9310313225935196,0.7342601594632071,-0.4608229911064246,-0.7045746261063457
146717,146717,0.402301201808855,3125,5,True,-0.2880179435381327,1.874111951252539,0.8730262646931208,-0.6661816069352087,0.010256768385180979,-0.027413332506042373,0.9309489444194408,0.7340078507986887,-0.45928939156739357,-0.7058059981091817
146718,146718,0.402065656310615,3126,5,True,-0.28965074104934563,1.8709506430803362,0.8736007427545985,-0.6693265097828128,0.011734646244054955,-0.027056275618787547,0.9308176463484024,0.7336608618162624,-0.4569656582346636,-0.7077240898271159
146719,146719,0.401813007979794,3127,5,True,-0.2912262489982856,1.8674865826626132,0.8738535115385601,-0.6711125444650927,0.013637055607536825,-0.026595868686041226,0.9306550495455912,0.7335093600442686,-0.4546974230973812,-0.7098753811053571
146720,146720,0.401555663872463,3128,5,True,-0.29315511940980854,1.8641072918396533,0.8747828187478278,-0.6758203689959174,0.01502160654446003,-0.026263278552968387,0.9305245032072327,0.7329066009405103,-0.45184067177741205,-0.7119989947468756
146721,146721,0.400999335730601,3129,5,True,-0.29704399903054174,1.856675454244439,0.8762097536520775,-0.6834861518242786,0.01850063912719113,-0.02542478861476361,0.9302108727266646,0.7319839882646092,-0.4461119768443013,-0.7166695851089346
146722,146722,0.400392931323979,3130,5,True,-0.3007414406732293,1.8483325107116824,0.8766436186745965,-0.6869974131839904,0.023232753321811576,-0.024279830866407826,0.9298079099595885,0.7317068922071778,-0.44071444217103417,-0.721925965740545
147092,147092,0.955444081538136,3131,0,False,9.842348973197248,-1.1150222987911635,-0.3768184491139414,0.3549662143417926,1.4602255640187543,0.16627917614125212,-0.31661268749976124,-0.08331323365166961,-0.37177474062596644,-0.2665344152925589
147446,147446,0.577673365293418,3132,0,False,0.5360986559690887,0.4425522257911904,-1.4004116955625248,-0.6983113171546057,-0.5942729601582417,0.39899007580563833,1.5396365434611183,-1.939775321798231,-0.448324930450944,-0.38028399470339225
147618,147618,0.346252467341906,3133,0,False,-1.3495253939764642,-1.9532944944237098,-0.0495445676183172,0.08979430554285428,0.06697878185148944,0.1174206742645839,-0.30862487326966825,-0.24788331917944853,0.3539087488515027,-0.15062952058932708
148245,148245,0.342662631393699,3134,0,False,0.5384812925936394,1.1927910525787808,0.7242416108078401,-0.33539865194205204,-0.010633173051520723,0.4693743544760129,0.23617832970368347,0.06469179738132173,0.24236542363619457,0.47567719260115315
148246,148246,0.347772032170875,3135,0,False,0.5862958358270877,1.2561380017998998,0.7062403672394281,-0.3275644181845331,-0.04536316965172758,0.4269599752313661,0.22990029155011382,0.06942787753090321,0.22646449716340544,0.5221836334170502
148247,148247,0.362413180008203,3136,0,False,0.8545307369526857,1.265800868112769,0.4405810892676977,-0.4235786320180287,-0.020351446167063348,0.6898556057691273,0.3132288902716635,-0.02966908764799745,0.17778083008627113,0.5200277816848539
148281,148281,0.375587715522628,3137,4,True,-1.147474897126018,0.358616550571212,0.3367214087607261,-0.27411173033732156,1.426619777986914,0.18124707375186216,-0.6795465078255146,-0.7144414829948545,0.8722903128139613,-0.2076219199360624
148282,148282,0.377050516493844,3138,4,True,-1.1944421392057676,0.347760489290297,0.3106394926656717,-0.27234134500595064,1.4619148144079341,0.19450504878059427,-0.6371343953678292,-0.6338154403833082,0.8181415422884656,-0.31250107376053504
148283,148283,0.364228384140534,3139,4,True,-1.1316712083563185,0.2630484219168964,0.3556714289194658,-0.24037336803549253,1.4430706344519852,0.1883678910057713,-0.6460081235146633,-0.6776682891184069,0.8822620060230796,-0.2208522035442868
148284,148284,0.363057053312093,3140,4,True,-1.1340566755502974,0.2494733715140518,0.3557373645829934,-0.23807702756182844,1.4484913067946983,0.18997372109389762,-0.6436648457873231,-0.6727021617412939,0.8820155100548636,-0.22463903126543464
148285,148285,0.3387348226994,3141,4,True,-1.005291170321319,0.09728526764395712,0.4463201054009153,-0.17758027105040647,1.4028712089546747,0.1758603335249171,-0.6595176921877562,-0.760775300313742,1.0064971299562602,-0.04076860654655659
148286,148286,0.33728553521813,3142,4,True,-1.0062582104301236,0.08297114573795031,0.44801491719560493,-0.1766510632026769,1.4065821267631076,0.17725745736387968,-0.6547268418750176,-0.7538756664990709,1.0053975151469785,-0.04461352494711249
148287,148287,0.331880334436799,3143,4,True,-0.9844139149067102,0.038602404335420976,0.4595466373009222,-0.14979606393275038,1.4064690578448953,0.17643254518089982,-0.6621931011285308,-0.7672948993116178,1.0195946301718337,-0.0010295848628772409
148288,148288,0.32794952716723,3144,4,True,-0.9673900341664919,0.0216887533016732,0.47408487676699373,-0.14251539553554696,1.3959519013280581,0.17636099312336945,-0.6330961937133308,-0.7418794075258109,1.015307735298601,-0.011865679720865385
148289,148289,0.326287721439595,3145,4,True,-0.9617195877219116,0.011380585966600956,0.47759869213049166,-0.13462569708887,1.3942641359215193,0.17690833807198708,-0.6225731664157722,-0.7298971755409653,1.0091849570768328,-0.013952266491243245
148720,148720,0.296454743186429,3146,0,False,-0.21129104343006075,0.5616961250674132,0.9938489168959812,-0.5461151778626125,0.3066471763021983,-0.013240423551995516,0.26270009125229726,0.03598979236875918,-0.03629120252942943,0.5782345561632326
148761,148761,0.378976546946143,3147,0,False,-0.7707812547847245,-0.8787509756208817,0.31770857406076997,0.12692395174718327,-0.4281146877543896,-0.00597503405152036,-0.13080458813733975,-0.8070287257834565,1.6393862187864325,-0.7428184348957262
148762,148762,0.371329015066615,3148,0,False,-0.7262091884666159,-0.9314471215591137,0.3461786900391863,0.14979846107861475,-0.4413744635337539,-0.012233930806176166,-0.15799348055435894,-0.8621553230920539,1.6933044085547682,-0.6534753647201033
148763,148763,0.372032058100032,3149,0,False,-0.7286834118702281,-0.9287444268909424,0.34254042960700587,0.15259721524198552,-0.43905851367015186,-0.012093567972866509,-0.16314113056732998,-0.8655024264538825,1.6916929296593537,-0.6504385235962986
148776,148776,0.421215096238902,3150,0,False,-1.082732057763655,-0.7246685055219929,0.17534987578920422,-0.3048094018971828,-0.3853836609948792,0.003095741195733986,-0.2025743444074989,-0.6923392159821601,1.2202924954418528,-0.7485161850137423
148777,148777,0.322902247923033,3151,0,False,-1.5727172933106683,-2.398436133975496,-0.024296487704292026,-0.5746944662401262,-0.019305276083930126,0.11666570759417105,-0.18620803019682988,0.20274452607962157,-0.6018804601745287,0.36438439456128696
148778,148778,0.326078667816882,3152,1,True,-1.550229086957611,-2.3441725505248314,-0.019795915722590103,-0.5598798278592865,-0.04277227025899194,0.11086534055314765,-0.18141444054097294,0.1908301180754016,-0.5873526436540341,0.36039399481813106
148781,148781,0.682991384900576,3153,0,False,1.8705885133830884,0.7546210042171702,-2.960962597469364,-1.5813061058429165,-0.7885871912460098,0.6008060284011602,-0.7049427269595177,0.6808013221770178,0.5146748373477186,-0.23018525218826488
148782,148782,0.672395085216773,3154,0,False,1.8454293277211156,0.668939539144161,-2.9199190074311487,-1.575432322224118,-0.7541297824763896,0.6440252162143516,-0.6762013451942406,0.6728450524633671,0.5960208567344785,-0.3181254587268587
148927,148927,0.305879916706809,3155,0,False,-1.2303739821581128,-2.168613046404193,0.17988542565842533,-0.5964279219022334,-0.3227572885102235,0.020240278013406034,0.14086265382463403,0.35141211352729407,-0.4465569793587341,0.20682793467564797
148928,148928,0.32185565757537,3156,0,False,-0.7227463567525656,-2.1453210468738417,-0.14639344215084696,-0.6844475691497474,-0.5436232184182395,0.5492808066909123,-0.18814719373992553,0.8198818505771239,-0.7145504696305625,0.6340024788337166
149564,149564,0.586859220160577,3157,3,True,-0.38316116592927024,2.374970814094186,-1.0101802662960593,-1.0656336224883178,0.9311272246651304,-1.569093537983881,-0.7624086262026422,0.4399569983949994,-0.19910302065225668,0.06627595917537961
149565,149565,0.579863426043651,3158,3,True,-0.908072334136259,2.416431207727591,-0.2570913709820502,-0.8189015453690474,0.7173756811103165,-0.46684708942459247,-0.5553994837934506,-0.07747102292736893,-0.47813928693935387,0.006894985198616347
149566,149566,0.579474555920475,3159,3,True,-0.9103995902327331,2.4110898731821293,-0.25689977017815624,-0.8206883135046302,0.7205489109065514,-0.46608158230650976,-0.5556728806861423,-0.0776729360892152,-0.47448121670383814,0.003300695810110956
149567,149567,0.579375407451194,3160,3,True,-0.9110704303561455,2.4097607350492547,-0.25669074352722315,-0.8218419418114923,0.7212192454716106,-0.46592030802694673,-0.5557331631219554,-0.07782300148311813,-0.4734454080900795,0.002422215682659058
149568,149568,0.57928546615675,3161,3,True,-0.9117006315541707,2.4085640094366774,-0.2564563736037981,-0.8230840011132436,0.7217881934137994,-0.4657835594000835,-0.555785155955193,-0.07798621884855547,-0.47247846398735355,0.0016371125547537907
149569,149569,0.576931891139007,3162,3,True,-1.1366556112346409,2.4278460359727125,0.0671653529879913,-0.7169327553900584,0.6290108297695566,0.007613124891264373,-0.4667570217037586,-0.30031426664517596,-0.5933155771253766,-0.022885055179608097
149570,149570,0.576694948120786,3163,3,True,-1.1384216094123698,2.424736751762441,0.06800131224726784,-0.7211613608710796,0.6303174078765471,0.007926512928661809,-0.46688066888928403,-0.3008750992350513,-0.5906394372482557,-0.02489202294243655
149571,149571,0.576316367954224,3164,3,True,-1.1411201193392677,2.419733074808223,0.06908472364917154,-0.7267662385339158,0.6326614264904682,0.008488342877773837,-0.4670989661959062,-0.3016621319610915,-0.5863754722191741,-0.0282794357652363
149572,149572,0.333333333333333,3165,5,True,-2.457082517932233,-1.2626395595559334,-0.13850950928300412,-1.335039778243637,2.2302327619430278,0.4200823136765538,-0.5532402998300138,0.5884358619003158,-1.165465193053343,-0.2183536079531825
149624,149624,0.264390579769803,3166,0,False,-1.2770183562854105,-2.6617678005886765,0.19762615853367185,-0.43326550631199356,-0.19022556582275238,0.10126953956309394,0.13331370594338096,0.4366850626033712,-0.6043273841433925,0.4011083624794588
150502,150502,0.334716226384877,3167,0,False,-0.9447350491494394,-1.6891654568579015,-0.009752816668837042,0.7607416382865279,-0.2197697446590499,0.08896115799760129,0.1713091891526223,0.2834859309635701,-0.13239535484854237,-0.22225967292180293
150503,150503,0.333555495416378,3168,0,False,-0.9509700925734617,-1.7008322748600055,-0.008262914634897534,0.7542289324604792,-0.21397283130887063,0.09143146881194675,0.1821761569756037,0.2969200302095799,-0.1320651367046965,-0.24364887309583827
150504,150504,0.332593676697892,3169,0,False,-0.9570327124229631,-1.714334303008021,-0.0072163622426351295,0.7459665196029396,-0.2076013883492497,0.09300407777693535,0.18168615641367955,0.2972636923115711,-0.12654287552386734,-0.24927311357902912
150505,150505,0.32209733004108,3170,0,False,-0.9342061446960968,-1.7858962969745902,0.03571859398968913,0.7070813686324902,-0.2193528841023774,0.09212811948626151,0.20787417201371375,0.30049233615020743,-0.08431491195570938,-0.2422085713560841
150506,150506,0.309976062888571,3171,0,False,-0.8854147696609097,-1.8506116089827942,0.07617492910057973,0.7402254535273974,-0.23557620076302302,0.09274164333167582,0.2644069910721944,0.33747350070659354,-0.056414168796037084,-0.2587012894401827
